,content,mark
5451281,下跌通道找接盘侠，万勿上钩！,-99
2724504,3420点附,-99
853119,600243:青海华鼎2017年第一次临时股东大会会议,-99
4825536,跌停吧阿门[拜神][拜神][拜神],-99
3742811,保监会要求险资做友好投资人,-99
1662307,注1. 参见Lucie Tomlinson《成功投资的实用公式,-99
1744730,明天军工涨,-99
3273218,你就拼命的磨吧，也不陪你了，天天浪费行情,-99
4452736,日月神黑今天开户证明是不是A股最差的,-99
839967,那时候直销特别抢眼,-99
5452236,34元走了!,-99
772870,\u3000一杯茶，一包烟，一只烂股盯半天；,-99
3762938,分销业务通过外延实现全国布局,-99
3619759,是新能源汽车销量恢复高增速,-99
102295,蔡若男,-99
5252120,满仓,-99
5490378,两天跌了5.6% 也太猛了吧！,-99
1833633,今天这么好行情 竟然还跌的股 你说还能要么？,-99
5255813,5月24日：船长内线收评《两市二次探底回升，反,-99
4325711,卖单都是几十万的抛买,-99
2837106,做空已到了强弩之未了？,-99
3015504,哪个SB还抛？都这样了！,-99
671295,轻轻的我走了，正如我轻轻的来,-99
4307305,大盘要暴跌，空仓为宜,-99
4620559,做t卖出,-99
5093530,今天建仓1/3,-99
3096754,下周靠雄安拯救大盘了,-99
2319120,垃圾就是垃圾,-99
3055878,我不数钱，我数疯子的数量,-99
3616158,都对不起上海两个字,-99
2090037,但存量博弈的态势很明显！且此类个股在走势上面,-99
2373772,等待老师来电,-99
3280365,我向天发誓，在你寻到最底点时候，我要加一倍仓,-99
3391729,经常潜伏在,-99
2052905,压盘开始,-99
797612,大家看看这个新闻。。,-99
4787127,这票散户己经高度控盘，哈哈……,-99
5188366,割肉了,-99
3736959,维持指数翻红，看似繁荣实则虚弱多病。m,-99
2156822,早买了！继续横盘！波动太小！不给t,-99
3466145,市场之所以会出现这样的细节变化，主要的原因就,-99
590419,企业新闻 行业动态 技术资讯 华大半导体：内修,-99
5178132,莆田招标 内定捷安特 要跑的赶紧跑,-99
3822157,29以下都是宝,-99
3887870,唐老鸭，简直是糖豆腐,-99
734141,这样的快速拉回，诱多。下周,-99
4574346,买卖技巧,-99
3392799,1964年评估,-99
3609122,好好的一支股票，被几个蠢货庄家搞的没有了一点,-99
4099708,我就是不抛 就是不卖 就是不出手,-99
12566,再压一周，大下周上14h,-99
5231729,上周五，龙虎榜，东吴证券一家吃的412万元的900,-99
3512054,常熟银行(601128)融资融券信息(12-14),-99
898153,大秦铁路如果放在美国，至少三千亿估值。。,-99
1916601,中茵股份让月个逢日盘中?,-99
412165,新高+放量大跌，A股出了什么情况？丨微股评,-99
5118838,爱有来生 挨~沟绝~户 挨家巡视尼玛万 沟 叉,-99
2606318,哼哼唧唧,-99
265512,今晚IPO能不能来个12家！,-99
5442596,再来一个跌停，这酸爽,-99
1938577,七一必涨，只进不出[俏皮][俏皮][俏皮][俏皮][,-99
215374,白痴 吃屎吧 垃圾,-99
1527140,瘟疫,-99
3058058,信威集团继续停牌推进重组事项。,-99
2890428,海兰信:中信证券股份有限公司在充分尽职调查和y,-99
4424044,真是垃圾透了，这傻逼玩意！！,-99
4900042,a小心……38.67压力位……顶部出货……暴跌跳水,-99
4903678,特大单来了，可以买点,-99
1834194,香江只有大阴没有大阳。,-99
4501885,硅头的故事之二十一集,-99
3053547,微软（中国）这个平台如何利用？,-99
3428866,春秋航空(601021)融资融券信息(12-08),-99
5475595,"#上海克来机电,高速成长的浦东新区小盘成长股，",-99
3518138,农林牧渔,-99
457660,胡汉三又回來了，假消息，新四军胜利了， 不错,-99
717365,360算什么？我们有富士康！,-99
272740,新华社能任,-99
3279830,上方卖压太大(全是700多手的)冲不上去，下午跌,-99
2897540,弄死融资狗，百联才会涨。被套融资狗短差，你要,-99
5325183,汇添富 大成也好受不了,-99
1243888,明天拉升,-99
1927081,凭个人直觉火箭发射随时随地！,-99
4076160,增持 实质利好 ！。,-99
1028002,首先没有只跌不。,-99
2047667,本书中“理智”的意思是“有知识的理解能力” ,-99
4779225,11点跌停，准备进来做个T,-99
4564204,现在还可以追吗。,-99
3625994,A股惊现极端罕见一幕 主力不计成本疯狂大调仓。,-99
514136,重组的速度会很快，重组之后中国船舶叫什么名？,-99
3011061,天然气美国可以出口了,-99
3636515,我说某些人啊，整天像个大妈叽叽哇哇，这次退市,-99
1150779,老股民总结的二十条股市名言,-99
1181454,只能是想想,-99
2112745,此外，6月20日，中央军民融合发展委员会第一次,-99
5108142,抛盘跌停下午，现在买的都套住这个星期腰斩[不,-99
4806128,你不是集合竞价涨停吗？！你不是牛掰吗？那你涨,-99
3865650,第二级是股东权力在实际运行中是否得到贯彻实施,-99
545432,做人要做人中龙，股票就要买茅台。,-99
4805395,新股的末日来了。,-99
1607933,今天被搞死,-99
3924229,朋友们，坚持住，接下来几天也许还会确认巩固底,-99
1496634,涨没有份跌是奋勇向前,-99
3337210,雄安新区从第一期20平方公里要开发2000平方公里,-99
3823480,中报行情继续展开;一季报每股收益0.67(元) 华联,-99
1695774,别人恐惧时要贪婪,-99
4475258,（献给有缘人，东方财富未来大牛股）美国有“纽,-99
620829,最好多跌一点，我好加仓。,-99
2731622,这个板块的崛起助推小平台突 | 7月5日,-99
1956770,大基金凝聚产业链合力 突围IC产业不对称竞争,-99
3698629,这二B股，我愿这个公司早日破产,-99
1265749,不玩，股性呆滞还是买蓝筹有肉,-99
5287325,603843:正平股份关于重大事项进展暨复牌的公告,-99
3314944,小步攀升还可持有,-99
1632892,黄金和铜又涨了，鹏欣资源究竟是属于什么鸟在所,-99
3482531,今天不做T,-99
5172820,跌停吧，跌停我买点！弱庄给我出局[大笑][大笑],-99
2681954,不过先是12月3日,-99
2399200,一天颠覆2个月[加油][加油][加油],-99
255229,大盘吃的伟哥开始失效了,-99
2689103,盘中跌幅达5%,-99
4131652,千禾没在风口，资金还是在资源股里,-99
2293892,昨天的热闹境况就出现了,-99
1140457,流脓狗华电新庄[胜利][胜利],-99
4331041,禁不住诱惑的也去买畅联吧，领跌不领涨，不行,-99
3982954,猜猜今天成交额能破5000万不？,-99
2132834,兴业子公司融冠矿业去年生产锌精粉4.8万吨，因,-99
3196985,前几天涨三个多点完全是拉高出货啊，有多少人上,-99
5254206,有本钱，不怕跌,-99
105733,他要干什么呀？,-99
1081814,控股大股东的万华实业公司分立,-99
5393935,牛逼跌停,-99
4847846,每个次新开板后都有涨停，唯独你个鸟股这个衰样,-99
3569472,看来今天搞不出水来了,-99
3858213,今天跌的莫名其妙，到底为什么？g,-99
925364,没说错吧低位买入的现在至少百分15的利润了吧，,-99
2851407,横盘是底部吗？否。小庄喜欢玩数学游戏，在沒外,-99
39779,压盘的决心大到难以想象，让人充满了。。。。。,-99
2718785,该股有鱼跃龙门之势！前途无量,-99
4979671,呵呵，傻逼,-99
3228539,坚持不住的快跑，预计洗盘至11月初,-99
4113309,再问一下自己，为什么非要买负能量集中地区山东,-99
4361258,股票，哈哈，中国的股市。没那个能力没那个命不,-99
2070385,国务院常务会议推出进一步减税措施 增值税税率,-99
1871199,与弟弟钢研高钠比差远了,-99
580223,太原重工集团骗子企业3,-99
3708953,压盘重，要资金，要资金，来1个亿就可以涨停,-99
4340020,情绪到冰点，惊弓之鸟，可伶的股民,-99
3096757,突破颈线如有量 后期大涨有空间  ,-99
5057222,几个钱都在卖，真服了，昨天跌你还卖跌停,-99
3507733,亏损股601126下周考验7.8,-99
1117192,亚星化学11月20日快速反弹,-99
820079,明天至少7个点涨!,-99
4954304,34买的，跌到21元多割了，今天回来看只有17了，,-99
73139,中原高速  中期趋势 保守10  极端 16,-99
4284496,34.68买回来1000中签的新股,-99
4681716,垃圾中的垃圾,-99
1640871,逼空抢筹建仓?!!!,-99
628323,下午可能反拉涨停，大飞舍得玉石俱焚？,-99
3618411,老乡使劲再往下咂一砸 让我好建点仓[拜神][拜神,-99
4001829,借壳，借壳，借壳，重要的事说三遍,-99
3910830,向下打回原形了 [亏大了],-99
1297172,这价格，比股灾以来还低，走势是一波比一波低。,-99
5093498,国家的财富，老百姓的财富又一次重新分配……恭,-99
1205678,恒力补贴之迷，需要解释，,-99
1878343,炒股养家？真没你想的那样简单,-99
2055458,24年未分红，市盈率上万，不怕死就买。,-99
3102628,还不错的生活并没有把我洗脑4连续几次冠军5对接,-99
1872445,600561:江西长运关于以部分资产对全资子公司江,-99
683872,上涨2点,-99
4592502,后续要去到20块钱以下了,-99
2292684,连大盘都跑不过，跟跌不跟涨，垃圾,-99
3534264,32.65买了603377,-99
3913171,主力，佩服你，我走了，留下的发财吧,-99
3651196,还有不服的？明天继续跌停,-99
4503897,有说没什么直接关系，但资源类全部涨价确是事实,-99
2067901,首创钜大3千万出,-99
3878716,跟2015年9月到11月一样，大盘缓慢上涨，它横盘,-99
2682759,公告格式披露减持计划、。,-99
1579966,在标的选择方面，陈雳表示，看好管理、环保处于,-99
4804204,看到小散这么热闹，就知道不是买入的时间，,-99
3710890,可恶呀，又是绿,-99
79315,我说我的成本是负，你相信吗？,-99
3906834,今天怎么不跌了？。,-99
41392,沙漠种树：无敌战士,-99
4903551,很可惜，流产了！,-99
5426319,狗日的庄，越磨蹭麻痹的越难上走，,-99
2078075,今天你赚钱了吗,-99
1854764,据说某机构准备好了10亿人民币，复牌直接夺取大,-99
1067183,沪指小幅下挫粤港澳大湾区概念暴涨 雄安概念股,-99
4215854,拿筹码的好机会，吃吧,-99
5537789,跌停的节奏啊,-99
2719068,5亿主力资金近三日撤出沪股通50概念股s,-99
3079699,然并卵。对于该股估计只有下坡，褪柿一条路。因,-99
2729668,大家看看高管薪酬,-99
3561785,"""闪崩”频发 下周次新股后市走势现分歧！",-99
3660258,这种反弹力度堪忧才是真的 都跌去多少了！,-99
3366221,煤炭采选下杀被周20均线支撑,-99
332774,最新版[鉴金8股]：美腿高跟 养眼诱惑,-99
4154885,今天来个涨停[鼓掌],-99
4873005,我们当前很多投资者纠,-99
