,content,mark
835136,一个小便，不好好服务股友，天天造谣做空狗，什,-99
4979441,如果你是贾老板，你还,-99
4509084,但上市公司今年有一个现象是非常引人关注的,-99
4863093,散户和散户交易，有意思,-99
2016713,苏堤尽日风和雨,-99
5550285,跑了，割,-99
4754525,买卖要富有,-99
766336,"雅戈尔,鄂尔多斯，江苏阳光，都是服装板块，炒",-99
3353943,风难道突然停了！~。,-99
3616244,月号收评和明天的黑马,-99
2554318,榜样的力量是无穷的。,-99
3465578,还有卖的，傻逼。。,-99
4257234,++一卖就升,-99
4490254,买到弱邦的只能跟它一起灭了。,-99
3771675,揭穿一毛是大骗子[大笑][大笑][大笑],-99
5226907,准备举牌了，涨停吧,-99
1508916,华纺股份占地989亩土地++国资委,-99
2187530,没人要的股票，那里还有人报价哦,-99
5281423,一群猪喜欢做踢 ，绝后,-99
299907,蠢货们大为,-99
1643887,两市大体上依旧延续横盘震荡走势，各股指全天窄,-99
2272949,从今天看出,-99
4287266,对不起，有个叫战斗机的，我这里精神病院没看守,-99
5396753,主力建仓筹码22元到24元,-99
1124809,狗屎远方真该乱棍打死。还在骗人。,-99
20303,垃圾，已经亏了33％q,-99
5122532,房贷利率最高上浮15%,-99
5337599,这垃圾从开板至今还没有涨过停,-99
4927625,散户朋友们，明天集中便便给洒家吃肉这个SB吃吧,-99
4544619,还好停牌了，否则今天就是一个地板,-99
3266744,调整有望结束,-99
1962619,不管有什么利好与动人故,-99
825742,上次懂事长跳楼自裁也没这么爹呀,-99
1412979,"能到76.28,你信不。",-99
3896253,请问-叶檀何许人也.,-99
3710105,主力又在骗筹码呢,-99
1538038,再来一波啊，干到16啊，克妈的,-99
2816328,爱咋咋地，底牌早晚要掀开,-99
1446292,看看经济汉奸,-99
3108538,亚泰集团(600881)融资融券信息(08-14),-99
4624684,都是实质性利好，雄安有可能成为第二波行情的触,-99
2435619,111,-99
3548836,就你绿得最厉害，还是有操盘手的你牛,-99
4867222,长久永远都是暴跌的急先锋,-99
1696886,托，呵呵。自己看图\t,-99
1439917,不能光看利息多寡 眼光要长远。,-99
2945447,看看同样是家电板块的兆驰股份,-99
1889357,今后几天尤要重视的一点,-99
3297817,请把狗牵走吧,-99
5396327,真实畜生公司畜生股啊，垃圾,-99
799225,33.088亿,-99
202868,71790创建了实盘组合,-99
4463566,异想天开，痴人说梦,-99
4318866,特斯拉即将上海建厂 产业链迎多个事件催化，关,-99
1494813,这么拉指数，重复泄露他们是想出货，但市场没人,-99
2973646,周一我将率领全部精兵强将抄底劲嘉股份,-99
506591,第三股价短期衡量恒大等的成本价,-99
3144178,我10.57买的，10.62抛了，谢谢中房，让我在本波,-99
2471402,伟大的东软小散，对你们不怕死的精神表示钦佩！,-99
3628819,最简单地单从庞庆华人品分析，这公司股价3年都,-99
2459115,60 30 20 日线汇聚死叉将是瀑布走势,-99
1068524,关键是醋不能喝，吃也不行[俏皮][大笑],-99
109214,三年前（2014.11.21）券商也是从今天起动的，后,-99
1594922,凌云老股友还有多少在的,-99
2642531,你卖合力想过还有比合力更性价比好的股票吗[大,-99
4007850,谢谢庄家，12款几的本，现在转了1个点，走了，,-99
5186800,周五计划：乾景园林，赢时胜，中持股份，北京文,-99
4316321,反向指标来了！[胜利],-99
140022,保利地产旗下富利建筑安装工程有限公司首次荣获,-99
1703587,冲啊，杀呀，大盘又拉指数啦！,-99
4852056,我就纳了闷了，还有买这票的。,-99
2536719,我刚刚研究了下现金协议，发现自股东决议通过3,-99
722090,量出资金进，你爹我是没看懂,-99
2814416,天目你买了多少昆鸡啊？最近很活跃啊，明年发财,-99
4340670,此股碳元科技走势和大盘没关系,-99
3307267,网上自动申购新股，手机卸了炒股软件，看了这垃,-99
1617392,扬农化工(600486)融资融券信息(04-12),-99
867405,这垃圾没完没了拉,-99
4186992,明天低开高走,-99
4639770,603338:浙江鼎力非公开发行股票发行结果暨股份,-99
4235684,企盼能夠中签圣达生物！,-99
4924930,咋的散户这么多的？这么多股都猛拉了,-99
1697771,600510:黑牡丹独立董事关于公司全资子公司为其,-99
2868346,大盘一涨马上开砸9.33的单,-99
2864075,快点下来啊,-99
4855304,中通国脉12月1日高台跳水,-99
2958960,卖出,-99
1377050,盘江股份(600395)融资融券信息(11-10),-99
2479812,没怎么长就回调啦,-99
3153942,大盘越涨砸得越凶,-99
614622,明天下,-99
5178375,五个点的振幅，该走的走！该留的留。剩下的都是,-99
1445911,杀吧，继续杀，反正又要便宜老外了,-99
1771764,交大10送15是个糟糕的分红,-99
3669775,自选股里好几个都创新高，你什么时候能创新高,-99
3961382,下午涨停！,-99
3025346,可是也快到年底了,-99
3566941,还会跌，但是将来会是大盘反弹的急先锋。,-99
44828,四百四百的成交，是要死吗？,-99
3174889,"此庄极度弱,到保本就卖,该涨不涨很可能大跌,想",-99
4709064,空抬头,-99
1679624,任何投资者若以此操作盈亏自负,-99
2463160,里面的小傻散，28日还要出三季报亏损报表，你们,-99
4246647,继续批斗脑瘫脑残满脑浆糊贼头狗脑的古猿大脑壳,-99
1824931,救命稻草失效！3200点之后大盘极限调整点位曝光,-99
2339099,卖比的表子咋这么多呢？[不屑][不屑],-99
1314544,特别是白斩鸡,-99
3372667,调整到位，进入拉升,-99
3312596,游戏市场半年报告：收入997.8亿 手游增200亿,-99
4881127,"资产公司,加强了互联网行业上涨的力度。",-99
5340254,其实我感觉这股跌到底了。作为次新股再跌意义几,-99
3817167,这是要搞死个人啊,-99
117510,上个星期跟股 利 来 做了2波涨停，舒服啊。,-99
904566,丢我们广东人的脸,-99
2386829,顶,-99
1075162,主力我想告诉你，量小非君子！,-99
96648,这垃圾没有最低，只有更低！！！每跌5分建一成,-99
2991347,今天是次新股，高送转的跌停重灾厂区，机会是跌,-99
2742265,8月24日，交通部印发《关于加快发展冷链物流保,-99
4676733,最臭肢,-99
2914319,涨停？,-99
3416291,大盘站上三千三，正是转身离去时。,-99
1178763,7月27日，gjd的钱早就到位创业板中小创了，然后,-99
4118351,垃圾股市，垃圾股市,-99
4623569,起码洗一个月！,-99
4498004,集合竞价虚假报单撤单，诱多,-99
3826412,封单太少，明日开板～今日机构卖出排名第一！  ,-99
3930712,"粤港澳大湾区概念股2016业绩每股收益超1.00元,",-99
3413984,垃圾,-99
4662598,你要跌到什么时候，直接退退市算了,-99
3434644,今天指数涨，个股涨的少,-99
1540745,今天走的一定会后悔,-99
3688403,今天的量缩小好多，不上不下，搏消息了,-99
5306453,傻逼解禁想跑[大笑][大笑][大笑][大笑][大笑],-99
4148596,小德能否拉升到60？,-99
3935786,下周必上9,-99
3273953,主力我服了，认栽，己清仓！m,-99
1754181,明天玩跑得快,-99
3776612,我的思念就如同那海水波澜,-99
3102132,其实这也解释了股票市场上最著名的一句话——历,-99
5414335,不求多，每个中签的挂2手就够了。大家多多努力,-99
3056338,明天估计又要跌了,-99
1243495,在增持基础上加一个兜底,-99
4880558,新三板转过来的股票就是垃圾，没任何概念，没任,-99
3672912,2018年投资机会，业绩为王！,-99
4927615,按化妆品行业估值来看，有点高，按照预期来看，,-99
4848727,做空狗去见你家人最后一面,-99
150280,有点试盘的意思,-99
1093032,艹，怎么突破千亿大关了？,-99
924624,清洁供暖:国家能源局再提地热资源,-99
611795,最无能的上市公司狗七高管们，你们反省反省为何,-99
710468,北玻股份手握30亿苹果订单，即将公布，回调买入,-99
1425437,假设增持了4个亿。要买入多少股呀,-99
2036458,市北高新翻翻行情明天高开高走涨停利好美国惠普,-99
287504,关于“14三聚债”赎回结果暨摘牌公告,-99
5356716,吉祥航空高层办事效率极低，5月份都要过了，送,-99
2654572,海防信息,-99
2200563,完了，谁买谁套[牛],-99
529981,等待9.11解禁洪峰的到来，挖坑就是买入时！！,-99
4305956,关注,-99
1577621,持股在宁波银行吧被人打脸了。m,-99
3086216,592翻倍路上,-99
3033956,这个主力属于垃圾的,-99
966253,我真的不明白这只股票是怎么搞的，以泪洗面,-99
927966,操你妈，19.5元有人买，现在13.8元没人买,-99
1165374,主力很给力啊！一万多手6.66买单！加油！。,-99
5386802,警报解除！关机出去玩儿了，呵呵,-99
3890987,财政部：深水油气田开采的油气减征30%资源税,-99
1241882,关注被错杀“白马股”,-99
5444596,丑八怪能否别把灯打开,-99
2180830,投机者增持欧元净多头至三年多来最高、增持美债,-99
4929441,尾盘拉升10拉9跌。,-99
1687201,深度：如何看当前周期股的配置价值（附股）,-99
4054720,〔别激动就是补涨一下，说明大盘离大跌不远了。,-99
873531,个庄一起干,-99
2879049,不跑明天又要被杀掉,-99
4872859,作为旁观者 实在看不下去了 三星的股票操纵者 ,-99
5232798,成都豪能科技股份有限公司首次公开发行股票招股,-99
3086422,这个股吧好搞笑，一发利好，铁定跌，哈哈,-99
2205755,幸灾乐祸的小人又来了,-99
5117473,30元以下的天域时间不会长了，明天起所有散户全,-99
194471,股东有钱为啥不借款呢，这样补充流动资金以后还,-99
863693,黄河颂**,-99
47484,玩得好,-99
2533438,华泰柏瑞行业领先混合型证券投资基金年第季度报,-99
2783253,都是百元哥千元哥在砸盘,-99
907682,量子通信龙头，中国诺贝尔奖之一,-99
2449922,其实不是在逼小散交筹码，是主力在观望。。,-99
977120,出处中信建投;预计000036 华联控股2017-2018 年,-99
2043305,还要等2年左右才会反弹，现在持有的就割肉抛弃,-99
3861102,反弹准备,-99
4644143,四方冷链 明日涨停,-99
3685596,所有股民都想把你宰了喂狗,-99
5289091,603843:正平股份关于参股孙公司湖南诚富嘉实基,-99
1430236,低位换手 多杀多 [傲][傲][傲],-99
885585,转：}}}}}}}}}}}}}}}}17倍市盈率医疗股，无妨看,-99
4964811,狗东,-99
4518883,跑,-99
5348101,又要挨套了，。。。。,-99
4766546,尾盘跳水，注意,-99
