,content,mark
182469,卖家秀,-99
2080349,新版[8股]~似美腿高跟 诱惑养眼,-99
5216861,散户还往里钻[鼓掌][鼓掌][鼓掌][拜神][拜神][,-99
4376466,9.80跑了，坐等看戏哦！！,-99
5329380,恒生指数选秀，民生教育大涨,-99
4035724,增加直接融资比例是国,-99
352144,下来怎么办,-99
232599,上海梅林(600073)融资融券信息(12-06),-99
5068550,周五能否四连阳？,-99
4736298,六一儿童节快到了，也许主力会做一波,-99
1928948,傻子太多，庄托骗子不够用，低位唱空让你跑，涨,-99
2390359,每一次买卖决策都应当尽可能地基于相对准确的数,-99
1028184,[爱心提示]IPO发行不减速，漂亮50必将是永远中,-99
3152298,这票不是一般的恶心啊！今天要不来个跌停吧,-99
3560829,联通华盛年第一次物联网卡采购项目,-99
1767731,事不过三，量能衰竭，明日回调幅度较大！,-99
2760429,明天再战,-99
4566277,维稳结束，周一股灾开始！,-99
1775921,卖吧卖吧！,-99
3466926,需要留意的是,-99
2813806,马上退市了，还开屁会，准备索赔材料找律师了,-99
296848,典型砸件股，涨时不涨跌时跟跌[傲][傲][傲][傲],-99
4808117,“老乡别跑”演成“老乡吃套”减持新规会成A,-99
2573689,QDII基金上半年成公募大赢家:但仍有26只负收益,-99
3628846,2.56连底仓都全卖了。没挣到钱，保本卖了。真TM,-99
5052327,2000万的盘有什么好洗的,-99
1915087,大家注意要拉升了,-99
3353016,G点舍弃开滦，买中煤能源。,-99
744000,这个逼公司是要关门了吗,-99
5006989,快溜,-99
4457482,可燃冰迎布局良机,-99
4627253,也该有个像样的反弹了,-99
5107640,你们随便卖 我接了 我不怕,-99
4389398,业绩大涨是,-99
5465536,603958:哈森股份关于修订《公司章程》的公告,-99
1129714,久盘必跌[不屑]n,-99
1673222,成功者失败之后永不气馁,-99
1062031,新能源汽车板块是2018年春季行情的主战场,-99
2698955,没有这个股票，但忍不住还是说几句。一是这个股,-99
2145526,28号的业绩说明会，从哪看？,-99
1560055,明天低吸接回今天高抛仓位,-99
4083542,能不能补仓呢今天？,-99
3684751,七元下的感觉。,-99
2497095,不会又是去年11.25走势吧[哭],-99
3596171,菲利华:关于调整限制性股票数量及回购价格的公,-99
1640037,聊聊假设条件中的股市,-99
1319587,中石油盘中带量上涨,-99
1415799,将中小创和主板的小盘股估值和股价往下拖,-99
4711035,有本事再跌五个点，老子加仓一万股！,-99
3361946,炒股十年修炼经验感悟,-99
439343,下午打起精神来。今天基本上企稳了，这是从左侧,-99
2725222,趋势走坏了，寻机割了吧。,-99
4201008,走了，垃圾脏股！,-99
3198407,重庆燃气 你说你们国有的 上下待遇丰厚 个个脑,-99
2792402,收盘8.40！,-99
3175451,赶紧倒闭吧 真烦人 没实力还入市,-99
1529577,诈死也是死,-99
943982,公告格式指引中特别强调上市公司应注重,-99
2654612,哈哈题材股？还军工概念，挺好的，看好这票，不,-99
397040,这一波震荡后，都还好吗？,-99
3685429,武昌鱼st了？想当初多牛。,-99
2106380,我走你才舍得涨是吧，没那么多耐心陪你耗。,-99
2533750,走了，亏了几千块钱，断断续续守了一年多了。,-99
4268241,象的原因之一是,-99
4925029,此股的尿性就是逢标必跌,-99
3673256,今天准备清仓。,-99
84190,几天的涨幅，一天就跌回来了，此股无望了，别了,-99
571044,进入多头才入！现喝茶看戏！,-99
1948750,2. 防止经济萧条的保证,-99
5265749,现在买入非常安全，有人会哭的,-99
1813090,今日收盘12.88足矣,-99
379964,今天你买了吗？？一直开车没空发帖，好不容易发,-99
4087455,补仓过年,-99
2147533,今天天业先启动，以为天业开始摆脱国安走独立行,-99
755955,成都九川楼盘卖5000多一平方d,-99
1966300,从国家队进入后,-99
4087282,下方托盘，又是一种诱多,-99
2624078,正常调整,-99
3159058,兆信股份:股权司法冻结公告,-99
298914,只跌不涨的垃圾一个,-99
4566095,那些喊空的人？,-99
1927446,史上最坑最垃圾的股票就是你了[不赞],-99
317682,大宗交易看谁强，盘小全流通有意思[俏皮][牛][,-99
1375351,人家低的都涨了，咱也应该意思一下吧,-99
3058715,梅子明天中阳或大阳！～,-99
318596,起点就错了,-99
175466,五矿发展(600058)融资融券信息(09-21),-99
4992425,挣了十个点了，是不是该出了？？？？,-99
1592393,我对自己的了解是到了她家了,-99
1077780,绣春刀2的利与义：7天破2亿再话江湖,-99
3518472,冲高减仓都是最好的逃命机会,-99
1083467,明天下午三点收绿概率7成。,-99
2620784,浪潮软件(600756)融资融券信息(10-11),-99
3621712,都是屁股指挥脑袋！,-99
557169,庄家被套了，看它怎么办。,-99
506448,”警报！超过1100家上市公司在抛售房产,-99
1658192,[大笑][大笑][大笑][大笑][大笑][大笑][大笑][,-99
2992844,什么时候开盘啊，等米下锅了。,-99
114931,5G将催生巨大的市场空间,-99
4931226,扛在肩上。二是要着力提升服务实体经济能力。,-99
3420758,最差股谁买谁倒霉,-99
969011,每次都是长上影，曰你主力的,-99
4044444,呵呵呵呵……长线票，底位了，别扔砖。[傲],-99
2921545,而且我认为自己如果辞职,-99
5001387,假托单有什么意思，快跌,-99
1325382,今年就做了你这一只，足够了！友情提醒亏钱的小,-99
1496005,佩服的只有。,-99
4945821,股价按照这趋势走下去，铁生的800万股是出不来,-99
2941350,有哪位高手,-99
3533463,是利好还是利空，看今天的涨幅就知道！,-99
4177274,不走就是死,-99
5106595,香飘飘奶茶，今天本开板却不开？会不会明天一低,-99
2844897,#新零售龙头临停回应腾讯入股#,-99
3440130,这支股真死了，没人买也没人卖，看来反弹就要来,-99
4534071,节日效应主导 易盛农期指数将维持低位振荡--期,-99
1815468,都是实打实的大单在压，最差也得震荡一段时间,-99
39211,这意味着空军力量仍不可忽视,-99
4200800,青龙管业还有？600433冠豪高新历史新低等差价,-99
1895169,安徽山鹰纸业股份有限公司,-99
4213736,谁持有了就该高兴了,-99
3706594,恶炒蓝筹银行股是不合适的，也是极端危险的,-99
3305625,此品无牌！拉几品牌！谁买它的产品！？没有信用,-99
2148194,主力在出货,-99
1137220,跌到5.4元就有抄底资金上,-99
1711525,7.27：东尼股份、昆仑万维、市北高新,-99
3785749,满仓了，是不是翻个红,-99
5057192,大家猜，今天会不会地天板,-99
1531202,我操，刚卖你就涨,-99
3666093,好，漂亮！[胜利][胜利][胜利],-99
1542169,600461:洪城水业关于证券事务代表辞职及聘任的,-99
3114568,跟庄时一定要清醒地认识到您的成本和庄家的成本,-99
4830629,还有没有赚钱的吱一声！,-99
4732371,我不挂买单,-99
4710038,17.06买入8200股，16.96买入8300股。还有两成仓,-99
3568353,今天的走势就是最好的证明。试盘行为。下星期要,-99
4124106,在长期内确保投资本金的安全,-99
712874,是否敢来三个跌停板[大笑],-99
2296008,贴吧里好多上市公司请来的托,-99
3907676,我已经把几个地级市做的透彻,-99
3632952,股市和股票在高低价位。,-99
189465,资管业再次松了口气但,-99
50240,A股有可能借机出现比较好的上攻，延续春季攻势,-99
2875516,快点跑完了一会跌停板,-99
149209,于是,-99
2393563,想卖在高位！给他一个更低的价位，看看谁后悔！,-99
79992,山钢领导的报告讲话，原来是骗人的。,-99
232986,还有人在死撑吗，你还天真地认为梅林被错杀？市,-99
3688584,此股不是有公司回购吗？怎么没看到回购多少价呢,-99
4641153,同志们，做好准备起飞啦！,-99
557509,周日，北京市市规土委主任魏成林在周日透露，通,-99
2659075,明早拉升出，没买勿追,-99
5342249,赶紧做T啊,-99
1142714,年关美元指数强势复苏，钢铁矿业等周期性股不会,-99
1256020,无招胜有招,-99
2402715,等大宗交易差不多了就可以慢慢修复行情了,-99
1335666,不能让这个大毒瘤继续毒害中国股市、毒害广大投,-99
86226,死股，大盘指数上涨死股不动的,-99
2733861,周末听歌，送庄托，马甲(及盲目唱多，唱空者):\t,-99
937770,再表演一下！[献花]万手妹[献花],-99
608618,庄最怕的是散户不看盘。为什么股市十个有八个亏,-99
3036955,历史大底已成，买入锁仓，等待资产注入、业绩好,-99
1245887,七八个点的缺口而已 快速补啊 别墨迹。,-99
5032493,亏死了,-99
1636650,股票投资之漫谈炒股,-99
2188456,今天目标是电力股中的涨复第一。,-99
1255265,哈哈哈   果然上涨了 坚持等待就有回报,-99
5128255,从来没见过那么垃圾的公司 那么垃圾的股票,-99
5462519,要买就买，想卖就卖，天天那这么多结论，装里给,-99
3354343,》379.13元茅台3000股,-99
4071375,多家轮胎企业价格上涨 相关概念股可关注,-99
4587014,京东方终于成了世界第,-99
2180781,申能7月24日点评：主力实力强大，建议追入。,-99
206681,等周末新闻,-99
385374,这吧里都是人云亦云！现在没有消息就是好消息，,-99
114958,善良的中国百姓,-99
2786153,这些破B庄出不了货干着急[胜利][胜利]。,-99
406201,西宁特钢今天顶住钢铁板块的回调逆势上涨。盘口,-99
2228614,豫园最没出息就是那些具有投票权的十大股东，既,-99
3982757,中国出版主力出货跌至7元然后会继续跌，大家敬,-99
4242301,看营收这股得多大的盘，太有担当了，一年20几个,-99
2418841,没看头，散了吧,-99
5253024,今天估计直接开在28了。。。。,-99
526110,红一天你就要跌两天，慢慢跌吧,-99
461299,威狗，你最好的选择就是闭上你的狗嘴！。,-99
4755487,大盘震荡反弹 机构谨慎做多,-99
2515999,连跌三天反弹将至,-99
576403,谁能告诉我这是唱的什么戏。,-99
5244849,玩得太大了点吧[为什么]，一下收购两个公司股权,-99
5059038,看了招股说明书，不得不说这是一家神奇的公司。,-99
51788,华夏银行(600015)融资融券信息(11-20),-99
4509662,跌吧跌吧，买这股估计都是潮州人，自己人坑自己,-99
4536505,谁想买  6万就能当一回超级资金   这东方财富软,-99
5268617,我用三年解套，可以了吗？,-99
2203214,都能减轻购房的压力 ,-99
2367558,第2波抓紧拉还没有到位爷的4.3-5元一线抛售狗庄,-99
1485975,雄安新区对标深圳浦东 或成住房与户籍改革创新k,-99
2345142,大盘到3240位置就不要留念了，速度离场！。,-99
2601972,总变名字的2017，2018其实是真托，是在机构发布,-99
5346724,，散户们好,-99
2231931,赵郎妙计安天下，赔了夫人又折兵！停牌这么久，,-99
