,content,mark
2377294,追高的不知道何年何月解套了，估计近期都不会突,-99
513917,只待一朝悟 太自以为是，我说要补缺口，关你球,-99
2354660,求救解答,-99
842800,看我的横店东磁，只有走妖，才有游资接力！特别,-99
4950861,你的业绩非常好理应涨停,-99
3397983,低价股是散户的主要对象,-99
2622441,尼玛个沙雕,-99
55130,董事长换位应该要大拉股价啊！a,-99
1850673,看看新闻 六月最后一天三大股指红盘收官 中报\t,-99
2841350,而在市场成交量整体有限下,-99
419877,3小时前 今年的“两会 ”上，量子,-99
504321,艹周五卖掉的[哭][哭][哭][哭],-99
4585240,大盘要调整到8月底,-99
3654664,昨天他们说把600516换中国平安的，要到100，今,-99
4589917,迪贝电气 估值还是高,-99
4751260,明天继续封6手，哈哈[胜利],-99
2993583,哈哈你就是250啊天亮了250笑死了自己老木都不放,-99
528326,宝硕股份(600155)融资融券信息(11-24),-99
4649338,反弹过程做T是真失败啊，没那个能力和判断，只,-99
2007120,现在精神不正常的人越来越多了，整天在吧里发表,-99
5333534,[牛][牛][牛]大盘走势良好突破3300点后将继续上,-99
70227,这些天的感慨说一下,-99
3479642,人终究有一死,-99
358137,维稳行情，没有大起色的!!!!!。,-99
2185128,赢了定增延期通过，也没见股价稳定！,-99
4560206,石墨稀概念妖风不断，主力2亿2800万抢筹一股，,-99
4537699,跑，不跑就跑不了了,-99
3678764,再一次没有按照初定目标操作！！！！！！！！,-99
2207636,此股今日无戏,-99
1645531,太墨迹了,-99
1692618,今天可能千股跌停！,-99
3127850,长江JD，小曼，一群刹逼！,-99
1014949,600290:华仪电气关于控股股东部分股权解除质押,-99
1436413,9.45的挂单终于吃完了,-99
5472472,希望明天可以接回来！,-99
1671340,估计下跌7.8左右。除权分钱，不值得的分红,-99
3876951,抢啊兄弟们,-99
3304203,我准备举报和找会计师来审查！没有公告土地确认,-99
520280,600152:维科精华关于使用部分闲置募集资金购买,-99
5088812,这啥鸟股市，散户赔的卖房卖地卖老婆,-99
5102903,准备一地鸡毛模式,-99
399919,没庄家，彻底崩盘，估计要回调40元以下再能做多,-99
3567798,江南水务(601199)融资融券信息(11-28),-99
2930024,上海机电(600835)融资融券信息(08-03),-99
1390928,要求太高了，我今天已经知足了，没跟外围大跌,-99
205806,今天个股很给力啊。才近900左右的下跌个数。专,-99
4358560,温故一下---辽宁欣,-99
1824030,西金王者归来，黄金类股票正好二浪调整结束,-99
1031691,钢铁，煤炭，有色，周期死的大快人心我一直的呼,-99
4227317,次新股业绩能否支撑股价成看点,-99
465941,反弹开始！目标再创新高！,-99
355342,让我们的宝,-99
2265089,等待药力发作！,-99
1094220,该已经没有人敢看多了……,-99
4731695,跑了，跑喽！,-99
2422799,寺虽藏有此经,-99
3540920,西部矿业(601168)融资融券信息(11-24),-99
3031061,真成僵尸股了，这交易！醉了,-99
734692,又来套老子，老子不得上当,-99
1179213,9元卖的剩200股底仓成本负6块随便跌吧，三年持,-99
2927813,中投证券2017年投资交流会上专家推荐了天虹商场,-99
1864338,雄安版块都是6个涨停板后下跌，老白干也不例外,-99
3512775,更名常跌淫行[大笑],-99
2680695,桐君堂能和众大佬大咖深圳同台，“康美药业”模,-99
3917544,进一个套一个，三个月以来都是跌的趋势，要想真,-99
4693724,车到山前必有路，柳暗花明又一村！我觉得，我们,-99
5270590,别有幻想了，还要调整往下跌，高抛低吸做差价和,-99
3983919,这是要退市的节奏呀,-99
3769221,如果跌停，秒抢,-99
383163,一路下跌，回到起点,-99
2723355,周期股一定要结合期货，不能按常规思路操作，不,-99
3303086,"宁波热电你继续跌吧，我被套了,不骂D,也不骂N,",-99
2339986,只是停一段时间，没有实质作用，开盘几个跌停，,-99
465624,现在投资什么不好 非要来玩股市哎 愚蠢的人类e,-99
2479143,改放出来了,-99
267520,在经历近期持续下跌后，金融强监管所引发的情绪,-99
1871814,劝业场600821甩卖子公司资产股价暴涨，江西长运,-99
764981,跌跌跌。,-99
580652,昨天买的人都了吧！告诉你们这股不行！十年内到,-99
1151611,明天大涨，外国部分重要稀有金属停产的原因,-99
346501,出--------------------货,-99
3609213,臭不要脸的，低开低走跌停！,-99
758190,给,-99
834895,赶上风口了 目前是优质蓝筹的天下，优质国资背,-99
5074433,小单接大单卖，看看人家多磨会操作，傻逼一个个,-99
3355640,九州通(600998)融资融券信息(07-05),-99
1508304,同样是纺织，难到多喜爱做高档西装，华纺做低档,-99
1816551,超跌必涨,-99
4566703,想卖，换股都不行！,-99
3084089,俩山羊干架  终于跑了一个,-99
4911781,明日早盘强势拉升出货,-99
3527512,生死之间 有无之用,-99
2339752,明天几点跌停,-99
1195501,华夏幸福尾盘接回了5万股，静等主力拉升。,-99
3363929,淘金非梦周,-99
268305,股价却越来越低[滴汗],-99
1208589,前五没跑了,-99
3728471,前三季度3.67 全年预计3.67 可以理解为三季度轻,-99
5312930,长沙的三个老鼠坏了一锅汤！,-99
520634,你怎么了？？？,-99
4440095,岛形反转 看来要阴跌一段时间了！,-99
3954229,你买或不买，我都不卖，你卖或不卖，我都不卖,-99
1717494,时不时的吃一张单子啥意思呢。,-99
1908497,今天创业板的走势又能把信雅达给玩死，不相信我,-99
159756,真高手，指数一路涨，个股一路跌。,-99
4059693,当年st黑龙陈好6毛买的8.6元卖的400万股 真噶事,-99
1680534,坚强是坚强,-99
5300181,来来来，围观,-99
2885084,都被套了还能说什么？,-99
4937835,虽然我的号很烂，但是希望还在。毕竟没公布。4,-99
1999523,中孚狗庄，跌穿7蚊了！正畜生！,-99
2276582,错东如果再,-99
1272274,6月30日的股本股东情况为什么还不发布更新？？,-99
2466472,主力其实就是顶住啦大家账户炒作比如大数据分析,-99
190443,鸟今天这么生猛！太牛了！！！,-99
1183631,醋化拉起来了！,-99
4349545,我操，好垃圾啊！,-99
330550,通过处置房产扭亏或者实现利润的增加这种现象不,-99
3481849,懒得墨迹，18.18建仓，图个口彩！始终相信券商,-99
4125824,断紧张升级，朝鲜半,-99
186850,主力，太坏了，冼盘洗了三周，。,-99
1319032,多头现在已没有退路,-99
1253610,倾听内心的声音,-99
4199832,跌多了自然,-99
561964,再不行动，你就老咯,-99
3337310,深股通第一套,-99
45877,合纵科技:关于注销募集资金专户的公告,-99
3363493,新低收盘。,-99
3548879,什么一九行,-99
4805369,这个股今天主力卖出58万，没有买一股，全是散户,-99
270466,QE专家辜朝明谈退出QE秘诀：悄悄地缩表        ,-99
2153982,学一下保龄球，拿去公用,-99
3256939,但还谈不上质变的那种量能。a,-99
2725501,没有主力的股注定随波飘荡，就像没爹没娘的孩子,-99
5263235,多空大狡辩,-99
4538534,有图有真相，期望越大失望越大。祝大家早日回本,-99
966513,已挂6.81。。。[胜利],-99
4312924,横盘就是控盘，洗，吸，洗，吸，洗，吸，折腾，,-99
2418961,马上回复,-99
4560779,我最高看到37.5附近,-99
2815638,幸福的人生。。,-99
3227032,38的本，这次该解套了吧嘎嘎,-99
2935022,逆向思维下,-99
1801130,600671:天目药业关于控股股东增持公司股份计划,-99
3418754,上涨跟风，下跌龙头，嘛麦皮,-99
738750,发力持有,-99
3136224,一个涨停就结束了吗？一个小散的真心话,-99
4393218,德创环保底部盘整了这么久了，今天该突破了，这,-99
4573226,[大笑][大笑]成本降了不少， 加油，,-99
4558600,特斯拉公司雄心勃勃地计划在2018年将其年生产能,-99
2108333,加油啊,-99
2561481,就到年底了。,-99
4245359,大家有中签的吗？,-99
857300,不管有什么利好与动人故,-99
1254453,我投反对票，你公司的技术升级突破，股价自然大,-99
1566601,资产重组即将完成,-99
3842776,左手进，右手出,-99
3306856,告你个B养地！,-99
1334516,。吃多了大,-99
2462911,应该卖出的股票,-99
4937236,每天赚几千块，一天比一天赚的多，这么好的业绩,-99
958068,庄家有出不完的货，如无意外跌停。哈哈，幸好出,-99
3324742,上方压力太大。,-99
3590168,4.6必到，我说的，耶稣都救不了它,-99
964525,明显吸货，发利空，1000亿的集团这么容易死掉，,-99
1887928,玛德笔，算我眼瞎。,-99
418296,只要不放弃，就没有什么能让自己退缩；只要够坚,-99
1456088,东方空头太厉害只等放量大涨时加仓买进价值投资,-99
3962836,止损原则，假如再次跌破支撑位，等反抽，坚决卖,-99
3136039,泸铝突破前高,-99
3402049,多少散户再跳，不怕死得都跳,-99
5267342,快上车，马上涨停！,-99
992556,浦东建设(600284)融资融券信息(11-24),-99
3725169,动物证券就是垃圾，,-99
1455951,大族加油[赞]。,-99
2260525,这壳特干净e,-99
4991141,价值再发现功能,-99
5162986,减持新规和入摩两大利好正在发酵！,-99
4826345,非常好，在杀跌下去,-99
479089,把这个垃圾打到18层地狱。,-99
289598,公示时间为15天,-99
2008160,这样一直下跌就没啥风险了w,-99
1045783,模样砢碜滴心人妖 @心想事成600708年 跟一窝子,-99
1017158,要疯了！,-99
43641,为什么当年德隆赚那么多不出货非要眼睁睁看着爆,-99
1166987,白云山(600332)融资融券信息(08-22),-99
4483114,龙回头时需进入......,-99
2774076,冲冲冲冲冲,-99
3041683,600864:哈投股份关于全资子公司江海证券有限公,-99
2553884,上浮运费10%，每年可以获利47亿元……。,-99
4854427,11:09 中国电信在雄安等六城市5G试点基站全部开,-99
2510037,庄家洗盘，这波走完了。,-99
5125699,涨，资源股走势有,-99
3296098,装死没用，低价不卖，赔钱不卖!,-99
5454985,我今天上午买进了，2成仓,-99
2389339,欧亚置业有房地产业，不升才怪,-99
1866019,老白干能够随意停牌，不受相关停复牌新规制约，,-99
2238642,信达不行啊才20多万封单,-99
3158424,吃货中，,-99
4699873,卖高端商品会成这样局面？[不赞][不赞],-99
