,content,mark
3694954,要将业绩承诺补偿追讨到位,-99
3569670,庄吃的像蜘蛛一样了，心不要太黑了，给点小散盒,-99
163007,[微笑][微笑][微笑]不要等待[微笑][微笑][微笑],-99
3554492,下周一空头要小心小心再小心,-99
1826330,还没见过大于500手的单子,-99
1804160,老陈不希望公司尽快卖掉水泥资产吗？ 就目前情,-99
3358479,94股目标涨幅超两成 108亿主力资金抢筹,-99
982344,瀛通怎么说也是过亿利润的绩优次新，目前股价处,-99
4399988,来啊，互相伤害啊,-99
74623,人有脸树有皮,-99
4288724,此股董事长爱减持,-99
2359071,嘻嘻哈哈，千股跌停了吧，追高了吧，惨不忍睹吧,-99
4004093,我今天加仓，看好次新股反弹一波。[护城河][护,-99
3922597,逆风方知劲草 致金麒麟,-99
4137851,张一分 跌一块这股牛,-99
5512286,绿啦,-99
1047377,为此,-99
4654103,买吧跌不下去了就会上走,-99
109332,注解：机构参与度为48.33%，属于完全控盘,-99
3804884,银行股,-99
1507669,不改短线反弹趋势。,-99
3317409,二是要回归业务本源。要从“服从服务于,-99
4384546,16.7有源源不断的筹码抛出来，又被全部吃掉了，,-99
3436508,玉龙变石龙了,-99
1887327,在这个时候刻意的拉升大盘股打压中小盘,-99
2628204,拉极一个，,-99
5037675,现在己经是买进的时候，不是卖出的时候，大胆补,-99
4765869,亏了14万走了，操他妈,-99
2794492,快跑了，至少调整三天,-99
1289058,西南证券，国企控股，没有特殊情况，不会主动拉,-99
4558573,开盘拉高出货彻底废了,-99
435430,大盘红啦你个傻逼还绿,-99
2977075,多杀多3-4天，见反弹坚决离场！,-99
4354417,稀土永磁、特斯拉、充电桩等板块走势良好,-99
1191265,现在股市竞争激烈,-99
1191563,大油井用自己另外号捧,-99
13939,祝您的股票涨，涨，涨！,-99
2346529,牛市已到你还在犹如 7月8日周评：本周321,-99
5414320,合理定价70附近,-99
2924018,高开高走，一路向北！持股第173天~,-99
2629543,这垃圾股还没死完啊？,-99
2654481,做人要学会特别宽容，不要阻止别人说话，静静等,-99
5430693,43778666有希望吗？,-99
4332780,亏了8万，认输了，29.3全部清仓，终生不风动力,-99
1684473,下周大盘开始上涨，您准备好了吗？,-99
3363940,早盘看到后期发帖后曾发帖（主力讨厌后期发体贴,-99
2116621,频繁暴露了自欺欺人者北方,-99
299734,各散友，我发现鸿博股份连续几天最后一笔成交量,-99
1031756,还是不能追,-99
4109287,买爱普股份的真他妈中奖,-99
3896765,这股吧里太多托了，这么垃圾，还只能唱好不能唱,-99
2950610,牛逼的人懂得：顺势而为，顺势而为！,-99
2375233,走得了？见好收？,-99
5041005,调整三天，下周四会有买点。,-99
1778380,低位震荡，暂时持仓,-99
5465675,肯定破20[想一下][想一下][想一下],-99
168604,机会是留给有准备之人，\t,-99
3743918,北辰实业(601588)融资融券信息(11-16),-99
5348813,超越华大基因！,-99
4636524,越买越高[微笑],-99
4389432,他妈的,-99
1867964,抄底是指以某种估值指标衡量股价跌到最低点,-99
3776888,垃圾 你咋不退市！,-99
394004,今天出了黄金坑。。,-99
3667908,留半仓，空半仓。往高就是只卖不买，哈哈,-99
3897367,一个字涨停[胜利][胜利][胜利],-99
3522298,贾跃亭，开盘十个跌停我也支持你！ 尽管我没你,-99
3913059,即将跌破20日线！第一创业救不了浙商证券！,-99
1681242,开始买强！！！,-99
2884313,开始加仓,-99
1764317,卖掉铁二局，心里好舒服,-99
4066731,晚上又可以IPO了！[大笑][大笑][大笑],-99
3204704,美国大减税，谣传周一行情……。真的吗？,-99
2623715,四季度必有一波爆发,-99
1461221,我已降到40%的仓位了，但没挣上啥钱。,-99
706654,实战炒股口决： 十四工,-99
4001782,破位啦！新的下跌开始了,-99
1410862,而是在一定社会历史条件下产生,-99
2284172,他就是懒人行列的代表性人物,-99
2289244,今天绿油油？,-99
2250739,佛说是沙不,-99
381534,北方粪土,-99
3235942,无任是国企还是民企，都在改革重组，唯独中国央,-99
2809559,12:40午评：大盘反弹，雄安，次新，oled表现出,-99
2546094,大盘都涨上去天了 这垃圾股就是不涨。,-99
2898357,沪指日K线技术上阳阴阳，调整后具备加速上涨，,-99
1267134,林什收评：资源股反弹，开启第二春？,-99
3606311,601226:华电重工第三届董事会第一次会议决议公,-99
498549,请回答以下问题,-99
5315960,白云电器(603861)大宗交易数据一览(05-18),-99
2178384,保守估计11月底净资产估计是5.67，年底估计5.71,-99
2327700,利好！发改委和能源局印发《能源生产和消费革命,-99
2071121,阿根廷的潜艇又失联了，充分体现出材料的优势,-99
771509,我宣布在未来二十年内将增持当代东方1000亿元股,-99
3297390,华东今年最高上涨了38%现在跌10%也就是还上涨28,-99
881229,业绩回升，前十稳定，还行！借这次大盘回调可以,-99
1803551,买买买哈哈跌停附近18.94满仓稳赚发财了,-99
4402733,金叉了吗？,-99
28680,中科信息21涨板 [奥普]中科院持股43％-扫买,-99
5139535,有投资价值的小盘个股,-99
1039932,抗战、抗战！犯我中华者，虽远必诛！！,-99
4229765,割肉的要快要不然涨上去了又不想割了！,-99
1151186,希望是和中盐有点关系啊,-99
4975891,科森还有希望涨自从买进去就跌，只能天天在等待,-99
1322085,净利润增长原因主要是国内铜箔。,-99
794617,千万别买啊,-99
492516,金发科技(600143)融资融券信息(12-05),-99
5114372,明天下跌第一目标33.60元！,-99
3842611,这个盛会即将召开 一堆热门题材扑面而来！    ,-99
381982,许多人还停留在中国稀土储量占全世界90%的旧数,-99
5118397,七月不翻身就翻船。,-99
3184049,50指数加衍生品加高杠杆所以疯狂，还是无衍生品,-99
4260652,涨的刺激下，继续出,-99
318645,这股算完了，一点人气也没有。傻逼庄，你自己玩,-99
2377781,净资产每股24.35元，每股1.77元的利润,-99
3170125,准备今天买点，持有到金砖会议前撤退,-99
4964204,可能要开,-99
553547,哥们你要争口气，这几天医药股很给力哟,-99
1489600,600436,-99
4296107,这股只会跌,-99
3743240,601579:会稽山2016年年度报告,-99
830789,强烈要求国资委退出，和平过渡,-99
3622339,ok,-99
5315892,这主力就是个乌龟！王八蛋！这时候还在砸盘！,-99
949890,这么多人看跌，不知是怎么个情况，此股应该会勃,-99
2363750,放量下跌怎么又涨上去了，我去你吗的，,-99
3557129,中国铁建 ：还有多大提升空间，现在能不能持有,-99
5104403,不是价值投资吗？业绩增长你照样抗涨，真得舅服,-99
1092318,徐翔之流怪不得有这个下场，同一类泽泉亦逃不了,-99
9741,因次新股板块普跌,-99
3528373,A股完美收官留悬念，下周大盘将迎关键变盘，7月,-99
4007002,短时间不会有大涨,-99
5250799,解在推动新,-99
4273877,今天放量逃跑,-99
1642392,我说下这个股的情况吧。,-99
2131592,机构不断做高抛低吸,-99
3654798,哈哈！国家队,-99
3240602,能级跃迁。,-99
4314944,利润下降又他么不是亏损，至于跌这b样吗？,-99
4750560,"65.41,主力告诉你:溜吧，我死要你的中签筹码",-99
5086337,长阴不止跌，难不成要到25元以下？,-99
3456688,大盘分时图不断上涨，中南却不断下跌，新一轮下,-99
2741531,新雷能:2017年半年度?,-99
3891282,是是是。,-99
293692,还没有洗干净，继续洗,-99
2130109,神奇的2.30有没有[摊手][摊手],-99
3835077,郑煤机满仓三年股灾都没减仓成本10块一直坚持长,-99
1837987,600551:时代出版关于公司股票复牌的提示性公告,-99
2092206,董明珠傻了吗？今天还不知道捡筹码？[不赞][不,-99
3102634,湘财圆网进来！,-99
4860325,多长点，好卖出这10手去啊,-99
1824422,由于之前提出牛股之后很多朋友也是盲目的买入，,-99
4772233,还展鹏呢，没翅膀的公司。,-99
4534082,海老二你娘滴今天是节前最后一天，不拉一个大阳,-99
2910003,现在的股吧，都被机器刷屏的半截废话玩废了！,-99
3811906,CEO大姨妈来不了吗？,-99
3868542,公司是好，就是没跌到位，出利好就是让散户去接,-99
5537732,这则关于至正股份的消息是利好吗？涨涨涨,-99
336208,最近有波大反弹[微笑][微笑][微笑]，反弹完记得,-99
636415,创业板依托1950继续展开低位整理走势冲击2000点,-99
3343341,电力现货启动，文山起飞,-99
1826835,才跌了230多点，就跌这幅熊样，指数真的很假,-99
4534540,次新股跌成屎，泰瑞今天17元附近波动，看来还是,-99
2802084,欢迎跌停。,-99
3486374,一下回到解放前，完蛋了。,-99
278751,无意当中看到的哈哈哈笑死了，还说自己不是托！,-99
2110640,抢[献花][献花][献花][献花][献花][献花][献花],-99
4929170,今天收阳线1个点[不屑],-99
4109976,盘子资金实在是没搞的了，就开始赌今天收盘后公,-99
2414936,当股吧里有好多五毛贴狗托胡言乱语时，大家要小,-99
768375,买600221是真爱。,-99
3983506,不买不卖也不看也不发帖了,-99
2255062,高处不胜寒，齐舞跳不动，还是非人间，回到创业,-99
4366498,指纹识别早已过项走下坡路了，只会越来越低！事,-99
830803,手上还在持有海南椰岛的老铁们速度集合啦！！1,-99
2078777,天天看看跌。,-99
917459,擦你妈的垃圾。,-99
424778,想买不给买，还要去证券公司开通，走了去搞别的,-99
4370796,科华控股:北京市金杜律师事务所关于公司申请股,-99
1570381,KDJ指标线形成死叉共振，显示短线调整还有,-99
1441951,对上市公司高送转行为加以规范,-99
1884907,600565:迪马股份:上海锦天城(重庆)律师事务所关,-99
5290030,追高的又被套了[大笑][大笑][大笑],-99
241515,今天开启涨停板啦,-99
2844977,今天17.49全部清仓。一年来12.63的成本，见好就,-99
892231,献礼,-99
854963,买股票不能只看价格低，价格低的股票，多半是垃,-99
2203339,共享汽车第一龙头：庞大集团每股净资产达25元而,-99
329221,光明食品集团收编上海水产集团 开创国际陪嫁进,-99
4034511,大盘走势分析预测！ 1，沪市大盘60分钟图上的MA,-99
137058,我靠这么大利润大工程都不几个涨停,-99
2361290,被套了 去补仓可以吗 主力没走吧,-99
4208373,垃圾股不陪你玩了，垃圾股，无望电器,-99
2049755,马上跌停赶紧卖,-99
257171,今天大家怎么看,-99
3564195,万科今举行2016年度业绩发布会 将回应董事会换,-99
2264843,完蛋了，哈药继续磨豆腐,-99
4062709,今天开盘很难看，但大跌可能性仍不大,-99
4290564,唱支山歌给空军,-99
2586629,*2.46--2.51挂单三天,-99
