,content,mark
2683671,目标价4.98.逢低吸加仓,-99
1492629,庄出侦3,-99
1397137,死垃圾股。,-99
1225386,10.91买点，明天估计要破10.8,-99
4922304,你妈操蛋，差几毛没涨停,-99
1238120,今天挑逗一下大家，明天补跌，钝刀割肉[大笑][,-99
5100280,这垃圾股如果叫“贱友”或者“股份”两个字估计,-99
1423089,来自深圳的...a,-99
2574532,除此之外，预计净利润超过1亿元的有38家，占比4,-99
1869196,"说话听声,锣鼓听音!",-99
4166724,我倒要看看这么多人看好这股，到底是能涨多少，,-99
3268090,宝胜股份彻底完蛋，亏少点的就割肉吧，选个强股,-99
3510303,"最好来几个跌停,到10元,还会减持?",-99
3611672,垃圾股就是垃圾股星期一跌停,-99
1971451,财联社11月14日讯，坐等用友大涨,-99
2825006,4.37是今年7.28号的跳空缺口，目前看已补上,-99
4357068,拉夏贝尔A股3.3亿股，流通股5400万，A股市值60,-99
3508157,没有买小康股友千万不要进这垃圾股票，来一个死,-99
3188540,还在鼓吹可以进入的人是真不懂还是别有用心？,-99
4388792,今天没救了,-99
2152332,大众公用背后运作是陈天桥的盛大游戏转行做创投,-99
615694,关注中船科技,-99
97169,夹缝中求生存,-99
4528409,从9月6日反弹到最高点开始，每天的中单流出都是,-99
844582,屡战屡败，屡败屡战！终于开悟！市场是不可战胜,-99
2376512,都是一帮融资做t的 几分差价就t 还会继续下跌 ,-99
616183,主题2：100L可跑5万公里？未来1000年的新能源革,-99
57327,公司2015年亏损4.45亿元。。,-99
2909066,今天被套应该大有人在p,-99
3665533,个人观点：破不了5元。改革利好在未来。评论者,-99
4387918,大便股啊,-99
1069495,尿性下跌二十点了、尿干了、准备拉大便了、,-99
848588,金龙提示：防范结构性风险·雄安概念明日又,-99
2243061,12块上车[胜利]地产股今日回调，电子城12块还让,-99
3884306,证监会 打击传播虚假信息行为。,-99
2506725,创业板就这,-99
4158716,！！600019投资者易犯,-99
1167734,白云已散梦一场，千亿市值山体崩。,-99
1254973,开始跳水了，赶紧卖出。过两天再买回来,-99
1050988,反之，换手不能保证。价格不能持续性上涨，那么,-99
3673829,感觉好不正常，咋那么多几手几手在卖的，都不够,-99
3260483,补跌,-99
3661323,交通银行泉州惠安支行违反账户管理规定,-99
4203868,又会引起部分股友的不适应，,-99
2168721,浦东金桥(600639)融资融券信息(06-23),-99
2290636,"如果五月六月都是跌市,可在六月底买进博反弹,被",-99
289626,只能用早盘再做假冲锋以吸引资金进场。连,-99
484166,这个股跟踪了10几年这个价位大胆买入。,-99
4725842,是不是有妖孽,-99
2313276,还砸还砸地震没砸死你啊,-99
1920916,中报要出来了，看看哪些畜牲跑了。,-99
2670981,不卖壳，壳不值钱了。天天发新股,-99
1908615,种种迹象表明信雅达准备卖壳资产重组，会是谁接,-99
5214388,今天大家别交易，我先把603800拉到涨停板,-99
1289418,不要有任何幻想，三房绝对没有任何希望。要不就,-99
2004879,别人出对了，尾盘跳水,-99
4161908,变态布衣太也来了哈哈，搭我顺风车了吧？,-99
3554058,猪头死庄[大便][大便][大便],-99
3373090,这个位置不大涨站不住脚[胜利],-99
3879696,郑重宣告，火箭第一次发射失败，主力不敌散户，,-99
5012228,现象就会得到控制,-99
3190733,下月将现月线包阳线，你是买呀还是买呀。,-99
3464701,恒立液压从18启动，爬上来，也有十块钱的涨幅了,-99
4211461,[图片],-99
438589,大数据助力杭钢股份趋势诊断,-99
4983377,臭垃圾,-99
4885523,603585:苏利股份2017年第二次临时股东大会决议,-99
3373362,601003主力的思维是尽可能地停牌最久，磨掉散户,-99
3361156,上海自贸,-99
2592473,宋城改名叫中国演艺可上100,-99
1750704,主力资金一直流出。,-99
4848412,起步股份股价低，可以买了吧？！,-99
3135207,这个鸟股自大盘上证上升150点，还趴着不动?。。,-99
4390568,一下弄出这么多，明天不知如何,-99
4816557,这个做盘太明显啊，故意压在10日线，几乎每次给,-99
2233940,瞧瞧你这个江南重工老股东平时骂人威风，我现在,-99
1511438,什么时候放量什么时候进 场。一定要等。,-99
5498913,嘉泽新能一元发行价涨到11元,-99
1907343,又套了,-99
4983398,603630:拉芳家化:以自筹资金预先投入募集资金投,-99
4657868,虐不死你,-99
1354081,这是要涨吗,-99
4330909,今天主力吃货比较多，加之上海自贸连续回调好几,-99
2183973,上冲无力 下跌不止，买爱建 死定了 [想一下][大,-99
4847738,小庄就懂得吓人[不赞],-99
755969,500米对于货车来说很短距离，但对于一台没电的,-99
1245778,见了托单就害怕，小托小跌，大托大跌,-99
2813866,昆鸡下周必出公告，拭目以待。,-99
2067117,垃圾垃圾垃圾垃圾,-99
1212517,宅配已具龙头雏形，同去同去！,-99
3858321,垃圾，你啥时候才能不是垃圾啊,-99
3518312,601137:博威合金董事会秘书工作细则(2017年3月,-99
1274569,国庆第七天,-99
1826890,我们在产品市场上已基本实现由市场定价,-99
2984329,远离上药，畅游股海！,-99
2733364,走下长坂驴四月8号祸害百合花吧，4月17号祸害新,-99
5182951,飞龙在天！,-99
2251855,石墨板块涨了这么多还能追高吗？,-99
5220741,没打开，要连板吗？！,-99
286416,的|得到的红利   77.29.9433.0  18.3  30.7,-99
2420407,明天周三开始往缺口下方回补，然后再继续一波下,-99
349983,我勒个擦！能不能涨的让我解套。你个垃圾股[不,-99
1486782,进场，开始看张！,-99
6440,我们只有选择改变,-99
1995859,散户自救,-99
1541117,23股近期遭控股股东大比例减持！,-99
878586,奇闻！,-99
1096037,放心了跌不下去,-99
5230005,603808:歌力思:2016年度募集资金存放与使用情况,-99
268983,挖一个大型黄金坑，然后变ST海泰，呵呵，小刘这,-99
2161390,我光头强的核心弟子都进了[大笑][大笑][大笑][,-99
1851048,即使只剩一个下午的时间,-99
623256,易煤网亏损差不多一个亿，业务员基本裁撤和转移,-99
2803495,600803:新奥股份第八届董事会第十六次会议决议,-99
1753103,官司已输,-99
1856798,600557:康缘药业第六届董事会第十二次会议决议,-99
3558049,中国铁建的控股股东，竟会吹牛逼这个中标那个中,-99
264845,买入宁波银行,-99
1422536,粉丝冲过来,-99
5118427,  |每股净资产值:,-99
4367791,等五日均线。大资金张弛有度。[想一下][牛][看,-99
1951683,又味了,-99
4147108,穆迪下调国家主权信用评级，未来一周是最 难熬,-99
1140216,珠海将设立珠港澳大桥经济区 . 珠海将设立珠港,-99
5338861,603033低价次新股,-99
5123396,又拉高出！下午又得跳水，水花还压的漂亮,-99
2240184,买5000股等待关门哈哈。,-99
3526812,调整仍将继续,-99
2269839,老左想拉升股价的心里不用质疑，因为员工持股计,-99
4548732,别托盘了，托盘让小散拉，天知道你是不是要出货,-99
583174,坚决不做漂亮50的接盘侠,-99
4136365,托单骗人的,-99
529362,4月13日指数及板块分析。,-99
2468903,业绩小幅提升旳短线部,-99
293321,中屎又被停牌了？[亏大了],-99
649374,下个星期国家队每天要进军50亿，有没有傻逼要卖,-99
1842554,痛苦的股市投资，天天跌，远离毒品，远离股市,-99
1961553,怎么在股市,-99
4722973,再加把火，明天就旺了。,-99
1147512,"600475华光股份,5日线附近逢低介入机会",-99
1421098,07月06日(周四)大盘前瞻:当前不放量的反弹，才,-99
1083868,也不知道说洗盘的人是咋想的，将近一千亿的盘子,-99
3607494,上午保本卖出了，下午泪奔,-99
1517773,大股东增持就是其中的五大选项之一,-99
5340927,南卫~7亿流通市值医板特稀票 全体投资人加仓战,-99
2544129,美股8年牛市 最牛股票涨77倍,-99
2989281,思路就是尿路，这句话我一直没搞明白，现在总算,-99
1711595,缩量上涨，诱多,-99
4198708,赶快换同一天上市的兄弟股哈三联和华通热力大单,-99
478542,就不分红能这样暴跌？？？还是有其它问题？？？,-99
3817814,供需缺口加大！资金扫货燃气股 超10亿资金抢筹1,-99
137551,中国股市影响着亿万家庭的幸福指数！同意的赞一,-99
1767501,干的漂亮拉微盘,-99
4008713,还是那句话，你喊多都有仓位，没有就是你妈大忽,-99
669361,在中国的股市里，有百分之10的小散能挣到钱就不,-99
4376169,造纸企业竞相提价 多家机构坚定看好行业龙头,-99
1519329,更加坚定看好信威！！。,-99
90851,搞到6.40交出筹码大家都好要不都关起来过年,-99
5334196,我能说什么呢  脾气大就是不涨,-99
3327100,上周5尾盘拉升是为今天出货,-99
273669,新股发行速度这么快，真TM恶心.,-99
2973520,这个吧我只,-99
5125160,300610和本股对比一下，今后那支强？,-99
3107685,韭菜们别指望了，聋子宁愿买理财产品，也不愿要,-99
4615702,拜财神[拜神][拜神][拜神],-99
1538196,脓包,-99
4891611,越是拉指数越可怕的,-99
988940,大家快买有消息该有公司要增持,-99
270032,全体人员清仓休息一下，注意风险,-99
2140059,小盘2.6亿发行价14.39次新股业绩1.7元杭州银行,-99
3685504,就有一个亿的筹码,-99
1380098,资本市场两个办法7月起实施 加大对投资者保护力,-99
1423509,中材节能升到这高度a,-99
1110704,显然，养老金入市的安全问题被市场看成是最大挑,-99
4731218,下午金升天,-99
4215874,不好，大盘要见红,-99
4136644,我准备在12元以下出手，大家说会到吗？,-99
5072871,澳旅游基金,-99
832155,乙醇汽油概念股站上风口 已无相关项目的海南椰,-99
3249402,同为山东造纸上市公司太阳纸业（收盘价9.45元）,-99
3271970,奉劝想卖的股民朋友，不要轻易倒在黎明前....,-99
3873292,这股票怎么一直跌啊！？,-99
1855497,计提坏账准备,-99
737075,即使有回调,-99
5544429,国家队就是牛,-99
161343,各方推诿 印度减少黄金,-99
4956999,楼梯做的蛮好的,-99
4097409,300元[胜利][胜利][胜利],-99
5459885,高送转不再是,-99
2917260,只有卖盘，没买盘,-99
5352990,603883:老百姓关于非公开发行股票申请获得中国,-99
4554219,垃圾股,-99
3673820,去监管上市公司和二级市场的违法违规行为k,-99
532183,几十点能玩2个月，时间都去哪了？,-99
2319319,弱鸡、辣鸡。凤凰？,-99
3115696,不到全年商品住宅销售额的1/4,-99
2201758,好跌得好有,-99
3711249,空拉的指数，个股又是亏了球不像。,-99
252115,杭州钢铁股份有限公司2017年半年度业绩预盈公告,-99
690260,这个股每到尾盘就狂跌，主力跟死了爹娘一样有气,-99
