,content,mark
627324,不知道啊，其实第二次股改方案对多头打击最大的,-99
2069624,我不知道它什么时候会倒下,-99
1967156,回来看看大家，跌的不算多，14见,-99
278861,[大笑][大笑][大笑]打狗托打的狗托们东南西北都,-99
3877080,中国石油中国石化大涨,-99
5445408,景旺电子,-99
4166828,回补46的缺口,-99
2006734,"做好主业,",-99
2876597,近两日大盘都安全 关注一关键位置,-99
758959,南山铝业开发的高端高性能动力电池箔能极大提高,-99
4535073,太弱了,-99
2541829,苏州高新预计一季度净利润1.04亿元至1.04亿元 ,-99
192911,如果不采取有效措施,-99
2494665,供需改善支撑稀土价格上涨 机构集中推荐9只龙头,-99
865744,在青春的道路上,-99
4495565,妈的，狗庄家,-99
5137051,业绩有保障的高成长苹果概念股龙头：恒宝股份00,-99
2673727,下午回又解放前！,-99
4561085,华懋跌了5天，又一次5根阴线,-99
2707971,散户小心，没有量能的反弹都是诱多上套而已，主,-99
3850801,只要有托单都会被冲掉，,-99
4251908,下降通道中，32下再看,-99
473355,看到H股。加仓。。,-99
562264,看看华信在干啥，它们就是废物而已,-99
4775261,恒为是次新最烂股，跑吧找个垃圾大盘股都比它强,-99
2366936,搞不搞？,-99
295777,加油跌，洗干净了！大家就上,-99
243357,扛在肩上。二是要着力提升服务实体经济能力。,-99
3323368,今天会上龙虎榜不,-99
2681009,但这种做法显然有内幕交易或操纵股价的嫌疑,-99
2500414,股市中必须迈过的三道坎,-99
3093454,没量啊，估计周一还的下探,-99
3054466,五档卖盘全是大拋单！,-99
1321571,下午开盘直线拉升！见证！,-99
3926973,江河临中停牌,-99
2744201,今天买入了，明天会不会涨停呀……。,-99
811607,割肉出来的吧友，不要再进了。忠告,-99
3705689,银行之悲歌,-99
3637361,今天挂了3.7元。不知道能不能成功接回,-99
3737366,丁酉年7月份低价低估值 二线蓝筹 将异军突起！,-99
2674561,新规之后，如何投资壳股？ 近期重组股又风起云,-99
5500581,还有3拉么？,-99
3864884,盘价，往往最能体现庄家的当日做盘意图。强势股,-99
2892385,600613年跌39.64,-99
1675051,翔哥快来呀！有人砸盘。[亏大了][亏大了][亏大,-99
2529080,新延期公告后股民意见汇编：畜生无赖！死无全尸,-99
3397864,3.9元等着,-99
4462387,601233桐昆创新高23元,-99
3648194,中小板指数的同步收星,-99
3093712,此番改变，不亚于遵义会议。,-99
5097086,明天大概高开低走，会下跌一次。明天空场的，还,-99
1882602,再创新低，说你啥好呢！,-99
2720524,辅仁药业：股民们安心持股吧！,-99
3806721,都是死多头，和死空头[胜利][胜利][胜利][胜利],-99
4319975,把指数拉上去，不要让盘面难看。,-99
1258116,迎10.18日大6.72元是基础目标位,-99
3853211,淘金估值洼地：山东高速2017年业绩将0.70元，动,-99
1234466,此票，真正的疯牛式飙涨即将来临,-99
3045038,这垃圾是商业板块吗？,-99
645072,此股亏大的放那不要动，不要再补入了，换别的股,-99
4156844,今天进入两三倍的资金。为什么涨停板？还要跑啊,-99
3781603,！坚定持有未来龙头=中冶，中冶必将引领一带一,-99
1880671,不管你涨跌，今天亏钱也出了再也不买你这个垃圾,-99
5224576,《东方破晓》删再发！\t,-99
2953764,也称为下跌的中继,-99
3981280,666之后是不是就要555了,-99
2836253,可笑可怜可悲…,-99
4391911,说白点 银行保险 和 创业次新 那是十几年互相,-99
2718019,用力的忽悠,-99
2631841,笑掉大牙，自选股26支股票都红，偏偏买了你这个,-99
1831682,技术性支撑位3320,-99
2237359,速度！！！别墨迹  给老子拉板,-99
4342305,今天会反包的，大家放心,-99
5557101,那我改唱多嘛,-99
2129474,华建集团在上海市思想政治工作研究会第十三次会,-99
3754436,中国铝业拟引入中国人寿等机构实施市场化债转股,-99
1511585,尼玛，总是446，赶快妮玛比的444！。,-99
3577803,茅台假股价,-99
4570367,什么时间涨,-99
2980305,快来比赛看,-99
1149883,24.4%的投资者持有市值1万元以下j,-99
4956195,著名经济学家沙黾农先生在他的博客中写道：“60,-99
4846035,庄终于出现了,-99
5034080,准备跌停买1手，准备中，呵呵！,-99
4075196,AI围棋取得连胜战绩 人工智能再站风口,-99
841081,这家公司的管理混乱，胡乱投资，迟早会变成ST或,-99
1020109,雨后彩莲：西水股份跌破24可以逐步轻仓买进，跌,-99
855297,傻逼股票,-99
4315735,共进涨起来确实厉害,-99
5231495,亏本大甩卖了！,-99
1201162,长飞真飞，长江真僵……,-99
2740497,停牌了，外资混改第一股,-99
3786252,601628-大雄狮怒吼，第一目标98元，买入评级,-99
4680819,无心植柳这傻逼出来走两步，到外忽悠，，,-99
2633251,要求不高5%就满足了,-99
3939761,蒙大化工厂，能否赚钱？赚多少？请财务管理专家,-99
2191922,华闻传媒是不是出什么,-99
1091075,这死庄打压太低又怕丢了筹码，不上涨就是在磨散,-99
2688532,要求要换地方,-99
2793538,建议关注一只山东老股，盘子中等偏小，此股近期,-99
2869076,收盘价8.72,-99
5064096,走的很弱要到33才可能是底了,-99
1286420,经济前沿之41：两大指标显示创业板未来业绩增长,-99
5281105,谢谢老板拉涨停，祝老板夜夜当新郎，帮忙拉到20,-99
1025246,想压盘吸筹就不给。r,-99
597129,太气愤了，艹尼玛个压盘狗！房地产板块昨天至今,-99
1463603,「易选股」3300反弹可支持3天？请记得绕开市场,-99
2023939,压力巨大，绩差股，小心闪崩溃,-99
5349852,周四，法定砸盘日，今天尾盘主力放弃，明天高开,-99
2089069,把牢底坐穿,-99
465690,666,-99
4546543,这是目前看到最垃圾的股没有之一，从12看到9庆,-99
818193,因为从监管的角度来说,-99
5338426,狗庄，砸下来啊，砸到12,-99
339526,美丽的同方！亏损的同方,-99
3789583,判断：下午到尾盘肯定崩盘收大阴线 !!!!!!!!!!!,-99
121095,就用这点量去补缺吗,-99
5540891,跌到四元五在考虑减仓，下周继续阴跌,-99
1750976,600525:长园集团关于公司股东部分股份质押的公,-99
1324040,就是说不管是哪一类股票只要具有投资价值,-99
5220418,股票有时候看看 真的挺骗人的,-99
1433263,不就是洗盘吗，耐心点,-99
1525988,集团内的贪官不查处，股价是不会涨的,-99
5133218,下跌不可怕，美利坚一样有大跌的时候，世界第一,-99
1983365,人民币汇率大涨,-99
3183432,我的女神长江电力——看《大三峡》有感之一,-99
5307864,这垃圾真是生不逢时，好不容易等到8月25号中报,-99
4495096,研报再怎么吹都是假，明摆着二季度业绩环比一季,-99
3679346,放一个月了没挣什么,-99
347528,先大后小，对大势和行业有个精准的预判,-99
4497356,痛批管理者在公众场合发表极不负责任的言论!造,-99
177005,只要不辟谣，三个一字板是有的,-99
3113947,随着新股发行越来越多，全面牛市的可能性微乎其,-99
1241043,脑壳好昏：中国古猿大脑壳,-99
5209136,快跑,-99
1181351,罕王料中期亏转盈 受惠投资收益所致,-99
4247781,所以通过卖房可以把业绩装扮得漂亮一些,-99
3322036,不到1500点几乎毫无价值,-99
5321676,如果中报利空，明天直接跌停,-99
3326665,坏了……14.7压力位……小心……反弹出货……高,-99
3150434,明天再跌5个点,-99
3412628,快跑，拉高出货,-99
1063105,盛屯，走起。。,-99
4296696,沪深两市唯一的一只9连阴的股票002615哈尔斯！,-99
3378243,接下来两个问题能惨点儿。,-99
419457,大幂幂最美···,-99
528221,什么玩意了，大盘涨了那么多点，这玩意还跌下去,-99
2717943,11.13持仓，10个股票全部涨停，运气好到爆,-99
5049223,怎么这么弱？,-99
3611082,收盘价竞猜,-99
1000678,能从16拿起来的要不就是套在60的要不就是账户密,-99
1220037,7块必见！,-99
3645901,加紧买啊，机不可失时不再来,-99
1178959,李科学是谁啊？,-99
1525802,[鼓掌][鼓掌][鼓掌]23.01收盘[拜神][拜神][拜神,-99
3467907,话说今天恒立液压，主力想咋就咋，已高度控盘，,-99
989341,"财通证券ipo,一点反映都没有？",-99
2946676,散户开始冲，哈哈哈！,-99
3653840,这两天谁在大宗交易狂扫蓝筹？QFII！新进143家,-99
545972,作为大型石油企业 ,-99
1958166,安坐城头观山景 挖得新矿引援军,-99
3440120,终于遇见到你8.90和8.91！你怎么还没死呢[毛估,-99
3942573,"""世界最大金矿已开采3.5万吨剩余储量仍占",-99
2226448,买买买妈个逼看你不涨,-99
1203913,陈建华董事长至少欠我们坚持到现在的散户三个涨,-99
3342596,天狗堂，完了。,-99
3311602,我买、买、买、买堆烂石头回家当饭吃、[大笑][,-99
1429790,双十一行情终于启动,-99
4300584,机构推荐！6股利好机不可失,-99
2469930,炒股要紧跟强庄，这股明显是个频繁做T的弱庄，,-99
3447299,太垃圾了,-99
1480050,MSCI中国A股在岸指数~应知,-99
4140712,10个亿我买下来[赞][赞][赞][傲][傲],-99
1925078,13.5的本随便跌。使劲跌 不跌停 你是我儿子,-99
5302095,赵涛为人就是步长走势，跌时...,-99
3912465,大盘再次考验3200点。,-99
4557908,周一预测开盘价48左右，一路跳水杀跌出货,-99
780259,逃也！！！,-99
5099070,大市场机构和,-99
2125832,吃吃吃,-99
858127,都怪我在9.44买了30手，我对不起大家,-99
814486,600234:ST山水关于第一千九百九十九名股东完成,-99
5303779,步长加油！[献花][献花][献花],-99
1163345,大盘到3240位置就不要留念了，速度离场！,-99
2263524,哈药每股盈利0.14元。新庄为啥黑砸股价应彻查,-99
1095934,目前回调的,-99
5197310,本姑娘已出部分,-99
1254655,这走势是为了走的更远飞的更高,-99
807208,快快下来吧，,-99
3254026,真想骂自己，手真贱！,-99
2124875,这孙子有本事跌停老子10手就赔你玩到底不为挣钱,-99
3955979,构准入服务指南》,-99
2042595,红色警报：600606已经发现120分钟走坏，见新低,-99
1974197,下跌原因！,-99
4205280,暴力哥准备拉英维克,-99
5358572,幸好上周斩仓认赔，小亏出局,-99
5262250,同批次南卫股份直逼上市新高！,-99
2516357,么不能涨1,-99
495912,凶手李豫，作案路线：,-99
1084411,万华和晨鸣的周线如出一辙,-99
