,content,mark
5432801,中秋节快乐！,-99
2592141,无主的黑夜孤魂上贱，在5元等你!,-99
3859356,还吹牛逼不a,-99
3908801,此庄太没良心持有一、两手的散户也要赶尽杀绝！,-99
2407194,我心里很憋火,-99
2025500,云塞绝不能跌破6.43，如果跌破调整的时间  幅度,-99
798528,40以下就是诱空！！！,-99
79270,财政部：元旦起我国调整钢铁等进出口关税 2017.,-99
2779166,跟跌不跟涨,-99
309610,换**【1.25元业绩002400闰土】-【今年1.50-1.60,-99
114918,福建高速(600033)融资融券信息(08-14),-99
3004027,下来了[满仓][满仓][满仓][满仓][满仓],-99
3973900,有人压盘，看谁筹码多,-99
3815765,恶心死了[大便][大便][大便][大便][大便][大便],-99
3726642,昨天跑了！,-99
1239844,牛市走起，你还在懵里懵逼吗？,-99
3733867,九牧王(601566)融资融券信息(07-05),-99
4352520,[大笑]这家伙看样子跌停的节奏！,-99
1359928,通过处置房产扭亏或者实现利润的增加这种现象不,-99
5137751,29.6左右卖了不少了,-99
2112650,九龙无首，只有跌，快快跑光了,-99
562003,福投公司你还有脸吗,-99
3300326,不管跌涨只要买茅台的股民都赚了,-99
4328098,!!!!!!昭衍新药!!!!!!昭衍新药,-99
261781,我吧…哦，对,-99
1473711,一株毛没上班,-99
916100,可恶的外资干扰我军团发展，强烈要求所有股东联,-99
183462,少赔点赶紧[],-99
1448298,密切关注,-99
3837093,涨幅太大了，大单拼了命的砸,-99
5353080,能不能收盘至44.55咧？,-99
972583,千万不要倒在黎明前啊 解放区就在前方 [大笑],-99
1642751,卖了，卧槽 涨了回去。犹豫不行啊，昨天该卖,-99
39519,快跑快跑，这垃圾没救了,-99
5305472,明早强势拉高可出,-99
2818265,企稳了...想当初那些至少10点理由买天业的大婶,-99
33842,另外两艘船在狂风的肆虐下,-99
1663233,化工今天在表现，中化国际加油啊！,-99
1436335,买入江南佳捷,-99
4935461,念念不忘必有回想！这两股非常出色！稍后告知大,-99
2733008,散户朋友们，主力在出逃！,-99
4432155,主业稳健增长，TPMS加速渗透带来业绩弹性,-99
2850109,600815:*ST厦工第八届监事会第十五次会议决议公,-99
1688011,利好消息！！方大特钢生产经营保持良好态势 9月,-99
1261314,股股价不到10块,-99
4846792,窝囊废,-99
3251946,军工企业应该更需要培植一些巨无霸企业,-99
2155533,港股的中资。,-99
4391192,自作死，等着吧,-99
1142495,君子不立危墙之下  勿听小人之言。,-99
202449,如果联谊春节前上不了3.8元......,-99
3091580,股海侠影一声笑，随意践踏谩骂股东，我带个头，,-99
320072,都说不好，那我这IO倍重仓咋办呢？,-99
4700799,警惕午盘杀跌！,-99
3615674,上海银行(601229)融资融券信息(11-10),-99
543435,恒力集团的陈建华都获得过什么奖项？,-99
2538999,明天大涨起航持有者打死别卖机会来了f,-99
4919912,说你垃圾都是抬举你，就是一坨翔，臭不可闻,-99
1709203,股市是经济清雨表！经济早己土嘣瓦解！,-99
5403128,奶奶的60买的100股几年能解套？？,-99
2221936,申华，不受两市控制，斜眼笑/,-99
3090370,拉微盘没好事速度卖,-99
5145391,603729:龙韵股份2016年度内部控制评价报告,-99
515699,垃圾王,-99
3820526,是双底吗?。,-99
5286883,抛的都赚了,-99
808558,不敢往上拉，打跌停呗，好让大家捡点便宜筹码,-99
1341270,今天清仓了，下周是跌是涨与我无关了，看一段时,-99
1898359,上海网友普度众生功德无量,-99
4815497,金牌董秘怎么搞的啊，股价跌这样了,-99
5145896,九尾天师呢？将来这股咋走啊,-99
5469485,涨十天一天跌干净，大家猜这叫什么,-99
1706260,新一轮环保风暴又将来临 环保概念股热度有望持,-99
4320461,我已T出部分仓位，长线安心持有！,-99
3241824,创业板因何上涨？；’r,-99
341513,跌到了9.11。多么可怕的数字啊！,-99
982996,老强：那篇报道是不是你写的哟？和你吧里写的差,-99
3381127,世界275强，中国55强，50大白马股绿地错过了牛,-99
3319579,融资盘不走，没戏,-99
456138,我还没走。 就是有点晕。,-99
3864117,只是个小反弹,-99
111063,清仓换股吃进华胜天成,-99
1513855,散了吧c,-99
4484401,跌快涨慢，极弱势，不参与,-99
3564413,18.31能止跌就ok了,-99
1070062,破12.49坚决割肉,-99
919534,止损路桥建设!对路桥建设要保持高度惕及早卖出,-99
2262716,别慌，以1至2年为期限，哈药没有风险,-99
3978327,大盘来个跌停 就爽歪歪 了哈哈,-99
2711172,32非常有效的阻力位。35之上的人只有等死,-99
3314240,。。。还不拉升,-99
3909160,如饥似渴的乱发图片人，糟心啊，事与愿违啊，,-99
779958,大数据+云计算 2017 云栖大会燃爆未来生活……,-99
3928338,因为她说已经是小大人了,-99
1991186,这个奇怪和背离的现象值得我们每一个投资者深思,-99
1027124,您好东之前,-99
1793646,昨天又遭遇温州帮，今天果然又割肉离场。真的又,-99
57173,大单持续流入，股价看高一线。。。,-99
4095330,明天，就明天，如果我不再整块板出来，就不是温,-99
1794392,妈逼的，又在故意打压。,-99
1934328,一片绿油油！,-99
5264827,大开大阖，空多斗争激烈，不过这么早打开板应该,-99
4481628,吗的，吓死偶了，走了,-99
891698,4.78跑了 不知道对不对,-99
814345,耽误时间,-99
101539,付兴启：4.18沪指失守3200，茅台雄起创新高！,-99
558586,继续睡觉觉去了,-99
3551456,换股广州发展去了，祝大家好运，呵呵,-99
2398291,为什么跌停板,-99
1947803,天地科技一切操作都等2018年1月以后再说,-99
581181,在300312和你之间选了你，难道又选错了，真倒霉,-99
557758,中国股市未来有相当长的时间做空是没有任何前途,-99
2976601,物更物更,-99
3442699,赛轮随时上车千万不要为了烂股浪费机会,-99
1213966,cvnvbn,-99
4103818,大盘调整之时，设计腾飞之日,-99
1248893,深股通第一套,-99
3560054,明天涨停！秘道消息,-99
569959,如果福田下周一红盘，我将再次发更清晰的裸奔照,-99
1023748,今日高点10.70,-99
4227228,周一操作策略：西水上涨乏力先阶段高位出局，，,-99
496931,8.19 炒股笔记。,-99
4011866,现在看来就只有玩点核电了[俏皮][俏皮][俏皮],-99
4164589,中报业绩出来市盈率就变成40倍了,-99
3250295,人民币升值概念博纸强庄介入！,-99
2685422,装什么装，赶紧下来,-99
3503829,4.90是支撑。3.6是强支撑，到了可以买。。。老,-99
3718330,挂牌均价6.24万元/平米,-99
3017615,上证50沪深300涨幅巨大创了近几年新高，已经是,-99
3621258,踏空了,-99
4297591,大阴一出，脱皮烂骨,-99
5069900,这季报，牛逼啊,-99
4039862,"银行灰犀牛即大爆,信贷资产失两成?",-99
832780,与2017年4月10日创造的高点3295点的连线压力处,-99
1492990,使劲拉，一气拉到涨停封死[围观][围观][围观],-99
1246615,宝贝冲吧！！！,-99
152798,还要个傻逼 拖 在这里天天叫 这家公司怎么就请,-99
3295767,8元的时候想买点抄底 幸好没买 破7.5想买 看大,-99
2312937,大盘这样上涨是不健康的。量价背离，下礼拜堪忧,-99
2467960,不正常的市,-99
1550009,卖盘都是两位数了，还搞什么！别耽误时间了,-99
4983314,今天没有大,-99
4238352,创业板个股多数飘红。创业板指涨,-99
3876984,还行，换手挺高,-99
2121956,行情也容易让人产生更多的幻想。就目前市m。,-99
4149832,如通有一次涨停。,-99
4347148,板块带领下收复失,-99
1468016,大利好，大利好，大利好!。,-99
1980662,有句名言:給自己唱赞?,-99
2819186,去年有个叫一戈的！当时觉得很牛逼！知道他说去,-99
3147945,每次买股票的时候都会信心满满,-99
1822662,西班牙局势动荡，明天山东黄金必然大涨,-99
1228045,历史总是惊人的相似！目前看来大盘在复制1999年,-99
1206783,1号装置已经恢复生产。,-99
1702413,牛,-99
5302887,真正的价值投资，就买步长制药！怕踏空，就买步,-99
3856619,机构论市：弱势震荡以时间换空间 下周或迎来关,-99
308808,看陕西重组*ST偏转天价注,-99
127311,歌华美人初长成,-99
193875,庄已经清仓式出货，接盘侠没来。不行就逃命吧,-99
4015536,宋代诗人王安石的“春风又绿江南岸,-99
659345,炒股依月线，避险又赚钱,-99
4038950,涉险过关美参议院投票启动辩论 特朗普新医保法,-99
4715584,基蛋生物“如果你到了这年龄，经历了许多兴衰之,-99
5497258,次新指标都长那逼样了，你还在磨，等调整了你更,-99
4529506,一个中报出来，本来以为是亏损企业了，还好是+0,-99
3616767,601231:环旭电子关于参加上海辖区上市公司投资,-99
4531205,002250量比这么小说明了啥？。,-99
3865384,纽约区域35748419   838,-99
4468817,非我族类，其心必异？,-99
754816,主力吃屎吃到死，吃呀吃，吃到死，还在吃屎！,-99
5518287,大盘大行情总是二只脚走路,-99
1804421,新赛大股东有好的资产注入吗？ 再怎么搞也是个,-99
1966340,大家好！,-99
954244,一点希望都没有了哎,-99
2984137,医药股保持俩位数下跌，每天必然跌2个点，次新,-99
4458292,每股收益增加50%，股价一直阴跌经庄家批准可涨,-99
3721630,经济数据向好，不用担心大跌,-99
1798516,冲啊，杀呀，大盘又拉指数啦！,-99
3879139,600098,-99
2319614,操操，无量涨个毛,-99
2441456,st常林好久可以摘帽啊？,-99
2059492,准备着再来一波下跌…………,-99
3718674,多头现在已没有退路,-99
2998078,接口,-99
465871,耐心等低点再进,-99
603462,再来一炮，完事，获利,-99
5322097,上海报说 人工智能机器人是未来人类科技的风口,-99
5246225,不要勾引我，我就不买你。,-99
558863,十年大底的香江控股严重低估*你慬得，大牛潜力,-99
1960576,[赞]操盘高手。佩服[傲],-99
1274839,了怎么还不发公告复牌,-99
2675772,现价为买点，下周赚钱。,-99
5186419,这个涨哪个涨就它不涨，这个跌哪个跌就它跌的厉,-99
2168413,这显然是抓住了问题的要害,-99
355885,跌了一星期,-99
5075213,下午收红盘，一定的，,-99
5147406,这个票真的牛，佩服,-99
793056,600228:*ST昌九第六届监事会第十九次会议决议公,-99
2954124,那个天天在股吧唱多的狗呢？快出来叫啊,-99
