,content,mark
437258,吉瑞祥:对外投资的公告一(设立全资子公司),-99
594804,朱熹论金：惊、黄金保值竟是弥天大谎？关建看它,-99
3936751,码嘞个币什么时候沦到你个損子,-99
3068022,中石化92亿股解禁时套现，1.4远没到底,-99
4971652,别把希望完全寄托予别人只需从别的股票拿出几千,-99
3843365,这个公告是利好吗,-99
5519282,士兰微是芯片板块次级龙头近期需要修整 待总龙,-99
2172104,天天都是一个图形！,-99
5375019,特大好消息,-99
5084725,航天工程难道就这样一直跌了去？这是什么央企？,-99
433508,艹，又买高了，以为会涨停，10.16买上了，服了,-99
212333,终剧还是垃圾,-99
4957490,韩奸今天不跌，明天必补跌,-99
2098657,今天13抄底错不了,-99
888668,2点半了。,-99
4173820,年将会是一带一路业绩与,-99
645159,老姜真的要唱一出大戏了,-99
4592143,盘面点评：今日开盘后金融股悉数发力，次新股紧,-99
3977078,PPP项目库管理通知，资管业务指导意见。政府去,-99
2475064,热电狗庄，大盘涨，你不敢涨，大盘跌，你nnd比,-99
4160091,业绩又差，又没题材，有吸引不到游资，当然要继,-99
4058644,所以得出了“无关论”,-99
2683990,企业负担能力,-99
3947910,老师头呢?日记呢?,-99
445122,雷厉风行，但愿明天尘埃落定。,-99
1957946,晕，长电停盘该板块涨停,-99
3058585,该退市了垃圾梅雁！今年没有希望了！,-99
456352,http://jubao.csrc.gov.cn/ 远方，你可以去举报,-99
3278090,幕后黑手汪立成侵吞国有资产，诈骗股民血汗。,-99
1159932,妈的  稀土又涨了,-99
4068144,指望着那点增持想填平中小创不计成本的出货？天,-99
1344791,停牌吧，停个2月都可以。这么每天阴跌，坑人的,-99
2729432,危险喽！有下5元的可能···,-99
1495659,还是不错的，继续努力,-99
3866834,早间涨停播报：青龙管业今天该入手还是卖出如果,-99
3014546,一会给你们拉个板,-99
4890061,一分钱一分货,-99
2233222,黄奇帆：美国每年退市有三四百家 是用这样四种,-99
4803026,我爆发的牛股--好发发发发发发发发发,-99
3777111,草，卖的这么多？,-99
1088300,8.85进了10手,-99
772153,股价再次七连阴，太龙药业公司的管管层日日以便,-99
23636,对于这类公司的高送转,-99
4224457,该股庄家很老道在诱多  骗散户套散户   不上当,-99
4968676,今日不抛，明日挨刀,-99
2844251,跟着主力操作肯定可以赚钱,-99
37737,“从某种意义上讲，今年就是牛市行情，但是没有,-99
3846730,下午能板吗,-99
3536524,大资金都在买！垃圾散户都在卖出！这价格拿着收,-99
4763845,无量，很快就下来的，涨毛球啊！,-99
3145337,"大家还是要注意一下 金价下一个关口在1,299美元",-99
4800130,公司发布2017年第一季度报告。中铁招标招标滞后,-99
2244405,有色不管股,-99
2353902,2014年以来到现在涨幅超三倍以上的所谓白马，20,-99
4184754,磨叽，快点跌停,-99
1268521,我的生意越做越小:明年来过,-99
4178688,请大神别说话了,-99
4511630,没戏没戏还是没戏[胜利],-99
5526586,真的是用了一个极其标准的白痴！满世界都在涨！,-99
1991028,他又让合作伙伴坑了一次,-99
2841297,二是装饰业绩的需要,-99
403185,1分哥,-99
3059497,要买赶紧买了，有人喊空了，我是4.64的本顺便主,-99
1207500,看周k线可能要跌，哎，日k开盘可能稍微涨一点。,-99
3746971,这就是闪崩,-99
5392373,有票的抱紧了,-99
5445502,这个，狗庄，都算，补街，冚家产。,-99
5411575,起来没有，冷不冷,-99
1143298,这真是一条神奇的破路，我也是没脾气了,-99
109903,今天追的套一周。,-99
864680,无论买卖延长化建 已成过去 但对操控延长化建股,-99
4153152,603033:三维股份第三届董事会第四次会议决议公,-99
3926718,江河：东方园林和东方雨虹都属于利润严重空挂的,-99
4867151,现货黄金短线涨破1250美元/盎司,-99
4756156,神奇的九洲，半天了换手率还不到百分之零点一,-99
4623340,儿子们 继续吸筹 打压……,-99
3211141,早上卖出419万你等钱用，差多了我借給你，你们,-99
5235411,不要惊慌大盘下跌是漂亮50出货资金都会来次新股,-99
5226992,哈哈哈哈,-99
1865591,量价背离，什么都可能发生,-99
1505375,A股有望上攻3400，秋收行情增仓重点早知道,-99
5435738,新华社记者和姜洋的问答报道要十万分仔细研读。,-99
4923846,主力不敢拉,-99
1829776,经济学家沙黾农先生在他的博客中写道：“元祖食,-99
5174573,股灾又一次续继，跌破发行价,-99
4050109,为了晚上发新股怎么也得拉红啥,-99
2278057,4444尖峰集团(600668)副总经理因短线交易及违规,-99
4201553,如通翘起！永吉不要让散户失望啊！,-99
3706428,麻痹的，恶心！！！,-99
4545873,割肉完毕，一身骨头好轻松！[胜利][胜利][胜利],-99
3449036,快抛！,-99
2229434,还没走的小心了。卖出,-99
1949685,我一来，水军们就紧张 有点神经质了 快被我逼疯,-99
586697,都散散吧，还是那个B样,-99
1907151,没行情的时候每天早上拉高就卖出，下午接回来就,-99
3412478,操作策略东,-99
3971423,中小创每天的任务就是跌，上证每周五必红，假得,-99
254439,代虎控股被判五年没做27.14%罚1.24亿,-99
1683205,当然今天,-99
3875264,真他妈丢人,-99
116360,今天我的心里有一个想法更加清晰朋友们1上海,-99
1071985,呵呵，补缺！[毛估估][毛估估],-99
4682840,趋势没有破坏，还是可以继续看好后市，不过看好,-99
542507,骗人的狗篮子,-99
1581069,我问一下，什么叫单兵突进，股市一边下跌，可以,-99
3377237,A股中的J20开盘双飞        (^_^),-99
88480,10分钟卖了一百万手，再过半小时没了！,-99
3066839,0727的底在何方,-99
5097180,散户切勿补仓、加仓、买入！此股不适合买！,-99
977703,创业板的权重股，已经有止跌反弹迹象。,-99
1577740,当前位置：首页 > 业务动态 > 金融板块 ,-99
1078892,垃圾麻痹,-99
1322875,什么时候买基金比较合适？,-99
4818476,众源的5g概念怎么没人关注？第一大客户就是5g龙,-99
2405903,这回我跑了！已经崩溃了！跌了30个点！以后不碰,-99
5421325,臭sB，垃圾股,-99
1729797,指数上蹿下跳，大家情绪极不稳定啊……,-99
2693411,这样压股价会不会把庄洗出去。,-99
3570097,两次改革减负万亿,-99
5271608,本月上28,-99
3950487,果断进去，做个标记,-99
3474291,不买也就罢了让我们散户自己买，不要等我们快要,-99
308435,7.25直播买好股更重要！不管风吹雨打依然闲庭信,-99
746093,散发着芬芳的味道,-99
3617387,假公司加无良高管,-99
257562,还好换了个煤潮风。,-99
2561857,跟跌不跟涨，什么东西,-99
844033,上证目标不攻克3301不罢休,-99
3971783,我的100股还没卖，不知道今年啥时候翻番？,-99
2507537,半年报；每股收益2分，下降5成,-99
1369766,买了，持有一年之后再说。,-99
2248826,今日大盘为何收出一颗低开冲高遇阻回落的阴线！,-99
407274,这公司说，其产品已应用于特斯拉车辆,-99
2934230,界龙实业称被查与3000亿环保事件无关,-99
4796932,让主力左手交右手吧……,-99
1204791,买贵了。,-99
213552,每一分钱超级卖盘组成铜墙铁壁 不让涨 混蛋！！,-99
524609,好股！将来会涨到五百元[爱心],-99
2784116,做股票就在要对的价位点买入 做股即是做人 人生,-99
4655580,刷屏,-99
218912,找好有利地形，瞄准他的窗户,-99
3301552,在上涨过程中,-99
3539221,开门绿，兴业银行跌停！招商银行涨停！,-99
3029290,半年报的靓点是王亚伟没走，还新增大佬进来。 ,-99
4084330,合锻智能9月22日解禁后将迎来利好么？这只股每,-99
3128793,本年度内，港资能购买伊利的交易日只剩4天了（2,-99
758615,傻子还在买,-99
5332974,熟视无睹,-99
832072,",高位十字星,不走变穷人",-99
3494705,意味着年底的炒作氛围有所聚集起来，这有利于短,-99
4068358,调整已接近尾声，14.01元先挂5000股买入。,-99
3892387,买进中国石油老久了[大笑]终于开始盈利了[胜利],-99
5363776,23.8再卖掉,-99
2997673,妈过小西瓜，不成气的东西，要死不活。滚犊子,-99
167394,楼市长牛，股市病牛。,-99
620923,600180:瑞茂通股票交易异常波动公告,-99
593067,对各类市场,-99
404798,都没爆发过？近期必会有一,-99
123766,券商大涨揭密：原则上同意大型券商分拆在海外上,-99
3835614,日线收十字星,-99
3855216,光大也是上海本地股,-99
4676628,603366:日出东方关于公司参与筹建民营银行进展,-99
2541537,大盘呆滞MSCI概念创新。,-99
1307073,快跑吧 一群垃圾,-99
2685593,还是去买锂电池去了，艹。,-99
1349378,狗庄，你也太贪了吧。。。打压的筹码被我们干了,-99
3937757,跟着大盘跌下去吧[不说了][不说了][不说了][不,-99
2931784,机电是共认的假股票,-99
2201561,特斯拉Model3订单超过50万辆看好国内两家材料供,-99
3908723,兴业投资原油周评：原油冲高回落重挫逾2% 本周,-99
2418759,下午还要直线下泄，这烂股！,-99
4946333,今年三季度报告不会是雷吧？三季度钢材价格最贵,-99
2879520,[哭][哭][哭][哭][哭][哭][哭]难道就我一人在拉,-99
5127596,阿科力:第一届董事会第九次会议决议公告,-99
5146537,今天岱妹露馅了[大笑][大笑][大笑]。,-99
2903496,垃圾逼股买进就被割韭菜，无参与价值让傻逼去砸,-99
3160982,恐怖的压单，令人窒息啊,-99
673584,连续大单压住，表明不让冲击九元大关。,-99
697872,卧薪尝胆,-99
1233425,600354多方主力托单，应变主动性买单，主动出击,-99
1706204,氢慨念不见发酵啊！[满仓][护城河],-99
427548,明日走势预测,-99
1468855,每天都是高开低走，表演跳水，直接跌停吧,-99
117607,有谁知道，海峡财险8月8号会开业吗？3.51只是此,-99
929944,千手单就能控制盘面f,-99
2036430,特力A涨停了赶紧上车,-99
4333949,放下股票吧，安逸的走,-99
1153477,没关系我已,-99
1518004,再融资新规也就会受到严峻的挑战,-99
2760090,广发三宝 我最看好中?,-99
994403,浦东建设这垃圾股准备拿上一年只能和这些龟儿子,-99
809959,本周有一波行情。华大基因上市，会带动检验行业,-99
3935797,很好，你mdb,-99
3446543,什么垃圾公司,-99
3450370,是有人亏本卖吗？,-99
3656261,本周行情（11.27-12.1）要点早知道,-99
4659953,毁三观，小三儿也出来招摇。,-99
837089,首凄美的诗句,-99
336925,这是狗熊概念吧,-99
144238,哪类个股最有可能成为。,-99
