,content,mark
3531845,4只破发的新股三角轮胎、步长制药、天能重工、,-99
1752205,现在还不断蛊惑大家看\t,-99
3889744,中石油新增4家油田开展经营自主权改革试点,-99
3538772,要早做准备了。,-99
3978894,把中国股市引到钭路上去。,-99
442172,有色和稀土,-99
1753517,触发止损出局，赚钱的股票再进往往亏钱。主力你,-99
1752856,垃圾,-99
4963227,快跑下午颠停,-99
4093012,为了5分钱的分红，被套住了,-99
3551103,要博国防部消息的现在可以出手军工了，我继续观,-99
625244,凭着佳通的市值两个账户中了4000股华能水电，不,-99
216771,明天给老子跌停,-99
1317546,a坏了……明天低开……今天反弹出货……开始背,-99
3290892,听老严忽悠亏死你们，大V是不能随便推荐股票的,-99
5357789,庄家割肉在刷帖子，我就说说未来的走势。,-99
4618959,散户之间的对决,-99
3774828,明显介入，不要后悔x。,-99
3172932,今日跌透满仓了,-99
1311650,600376:首开股份非公开发行2016年公司债券(第二,-99
1428540,1313,-99
2126374,主力确实不行,-99
1150156,福星股份:关于质押事?,-99
2623666,价值决定价格，不值线的老婆男女卖了几个啦?,-99
4561100,前两天进来的，开始减仓,-99
3500235,停牌都不公告么[不赞][不赞]。,-99
3814839,今日大盘在中石油的关照下没出现恐慌。,-99
3709129,快平仓，别让庄家玩死你,-99
3852432,大单压下来还是顶上去？,-99
3823264,今天要出大事,-99
5286642,安正到24元至25元在来关注，,-99
4129686,大股东趁这个机会减持，赶紧撤退，今天跌停都有,-99
117544,爽歪歪，明天还要到15.6左右,-99
3898658,留了底仓，88了。,-99
2739255,黄金南瓜饼,-99
4792161,融创系悄然增持乐视影,-99
2657739,你们真追吗？,-99
2065692,老凤祥(600612)融资融券信息(02-13),-99
2891301,我没说错吧，新华己死，，不能买了，谁买，谁倒,-99
1281227,果断斩仓出局,-99
2608409,中报行情继续展开;一季报每股收益0.67(元) 华联,-99
4157326,北导的远程,-99
4830442,次新股大出逃,-99
5491473,不管到40还是20。都要煎熬，今天踢0.78，还套四,-99
672019,创兴资源(600193)融资融券信息(10-20),-99
2512443,在融资上只接受内资资本进入，舍弃了高估值与海,-99
776425,禁止祼空期,-99
2162857,该涨不涨只能说此股太弱了！走吧,-99
4537026,你这股也是倒了八辈子霉了一上市开板就遇到股灾,-99
812831,，比如首单重大违法强制退市，首单主动退市。。,-99
109235,中信证券不倒，大盘才能止跌,-99
4001838,观望，观望，果然是一派好战场。同志站岗辛苦了,-99
4628967,踏实的农民，,-99
1127989,国栋建设，持股待涨，等别人抬轿。,-99
1575923,要俺们的筹码，先来个涨停,-99
3566039,300 300 300 300 300 300 哥 我们想你,-99
1604579,中国股市是圈钱的地方，是刽子手，天天有人流血,-99
1139908,的区域龙头,-99
4613485,进场潜伏:地方国企二线蓝筹股将成为新行情热点,-99
1025316,佳信捷:股票发行延期认购公告,-99
1569471,通过强有力的退市制度和购并重组,-99
1726395,这两天康美很强了，别的医药白马股跌伤了，要休,-99
2906218,亏损股及1分钱垃圾股一定回归到3元以下,-99
2784306,上好班.来善班，多重就业保障，让你真正无忧就,-99
611370,符合预期，横盘几天，最多涨到10.8，阴跌不断，,-99
149477,但上市公司今年有一个现象是非常引人关注的,-99
3724325,破位下跌，机构出逃，大单卖出,-99
3653450,中国平安从2007年上市初到现在，净利润增长率达,-99
1766584,4300救市，3300变成难以跨越的雪山！,-99
3143261,雄安新区概念中房能沾点光吗,-99
1723568,拉到3064.14,-99
5550123,上午买入600658求输，002787昨天己出。,-99
4001716,缺德董事长，只有你家销售额增加，而净利润亏损,-99
5493541,"下午我部5千万拉涨5个点,请跟进",-99
5336222,永悦科技12月5日盘中跌幅达5%,-99
773537,主力玩起腾龙换鸟之计,-99
768129,董明珠回应举牌海立股份：格力产能不够 需要大,-99
5306446,可恶的主力利用大小非洗盘！,-99
5162231,散户们都不玩了你却涨了，不是诱多是什么？[胜,-99
5341524,今天要是能收红就牛逼了,-99
3476855,转换不起来,-99
4309343,报到上班了[大笑][大笑][献花][献花][献花],-99
2915735,不用过于担心，2年线位置有强支撑,-99
4371170,科华控股:审计报告,-99
1001422,不会突然,-99
2767221,倍对j,-99
4463842,这两天央行净投放市场，估计意在维稳，大市继续,-99
2181427,哈哈！动力煤大涨，跌破五元我会考虑是否买一点,-99
1579304,每一天都是一个新的开始,-99
3376134,醉酒煤炭有色与钢铁之后 . . .,-99
238365,香江当年的霸气何在？其他股都创新高了,-99
2284296,：老老实实的呆,-99
4694063,今天暴涨,-99
1667020,利空来了明天可捡筹码！,-99
1403538,差不多了，等官司落定应到心理价位，到时再补补,-99
2753752,轻纺城今天行情预测:看跌,-99
1704683,今天被清洗出局的来报个到,-99
1246591,主力傻逼。,-99
4890478,不知会不会过31,-99
4539477,我回答风满楼，人太自信不是理财人，股市大全综,-99
5188027,期货黑马+王者荣耀手游 二大黑马,-99
965703,时间是绩优股的多头，是题材股的空头！如果你买,-99
4259217,老板说了做空的今天休息，明天继续上班,-99
761169,太恶心了,-99
337251,午评：昨日冲高，今日杀跌，全是套路,-99
2023849,知耻而后勇！大学生创业！,-99
359015,超宇环保:2017年第一次临时股东大会决议公告,-99
2458430,兰卫检验:第一届董事会第十七次会议决议公告,-99
1265602,希望越早倒闭越好，要不然会害更多的人。,-99
2971197,融资离场是好事,-99
1134364,那夜我一夜无眠18怀疑,-99
314828,小熊寿司。,-99
2189573,钢铁股几倍市盈率照样跌停，何况水泥十几倍市盈,-99
3409343,瓜娃子，932都套我？！[滴汗],-99
4502635,按行业链讲，合盛好比天齐。只能等时间来验证。,-99
2666437,九川数码是不良资产，需要盘活吗？房地产现在不,-99
471310,多头就像缩头乌龟a,-99
1436126,江淮蔚来这个牌子卖44万 卖的动？我看难 买深南,-99
5181110,需求强烈而金融,-99
1021406,又被洗掉了,-99
5201090,这下好没人玩了，下吧,-99
4722337,好厉害的票，大盘上，,-99
3994829,600519大家坐等飙升！！理性分析，不喜勿喷。要,-99
1261375,规划阶段，股市,-99
2064342,走强，上午10点半之,-99
3153025,拿这只股注定要受尽折磨。,-99
4407200,呼吁签友每日挂单,-99
1905633,软蛋,-99
1256369,积点德吧，可以去13点告诫小散户不要去接刀，在,-99
3115658,再抗一天 就 下周涨停 解套了 。。。,-99
4504761,８８８８８８８８,-99
1378722,盘江股份9月1日盘中涨幅达5%,-99
3708740,已经买进，明天出，谢谢主力[大笑][大笑][大笑],-99
3188957,禽兽你上市就是为了害人的吗,-99
1472214,回到4元指日可待了！,-99
3554198,拿来主义和坐享其成,-99
334734,中国债券通有限公司网站北向通交易日历显示7月3,-99
1779365,要换大股东了,-99
1913338,看走势利空不小呀,-99
4244201,Level2显示大量2.08手成交明细是怎么回事？,-99
1503260,勿追高,-99
1292384,干紧出货，下午收盘买回。,-99
5110038,华润凤凰作为一家专业医疗投资管理集团，目前在,-99
1389224,继续砸，长线资金开始自杀了,-99
1812951,芙蓉老家伙，就你聪明，怎么还是天天有人骂你,-99
3537314,兴业银行(601166)融资融券信息(11-02),-99
1527692,2000手，11.64清仓,-99
4782538,这垃圾一点不给力,-99
904394,尼玛的，和厦钨没得比啊,-99
4497785,这个狗日的公司根本没有发展的潜力，没有长远的,-99
5248032,叉第啥意思,-99
3740955,虽然早盘没跑到高点，感觉还是对的！,-99
1179813,中信畜生在14.48分砸了100万股跑了 再看中信华,-99
1290235,把之前卖的，收回来了,-99
183205,私募调研露出选股蛛丝马迹 ，被我们钻了空子 明,-99
1462083,意淫一下旳周一周二连,-99
5091548,股市CT机-持筹比例,-99
5491507,一个鸟逼炸药能吹逼什么，农药吹逼,-99
1424557,那个疯狗除了吹就是骗，今年4月份股价11元多，,-99
2576082,今日主板股票都赚钱了，唯独次新跌的没人敢要，,-99
4225929,没人买吗？,-99
871617,中铁总人士：高,-99
1487321,14点半涨停,-99
4919268,复盘，12.8看好香飘飘，纵横通信，中国核建，华,-99
4991354,今天不拉五毛上去，就举报它,-99
4698619,--把其他股出尽，全部买进易德龙是非常明智的,-99
3344631,买文山，进坟山，浴火重生，自嘲…[哭][不赞][,-99
3365467,复牌涨停！爱建集团金控牌照价值闪耀 还将谋求,-99
5443529,买,-99
638521,粤港澳大湾区开始炒作，地产港口首选,-99
2457783,干嘛要这样呢,-99
1501263,2017.7.13每日智荐组合,-99
2319794,狗庄！如果你还没死的话就出来拉下吧,-99
2666992,大单杀人啦，散户逃跑啦，散户骂人啦！快跑啊，,-99
4921658,抽疯吧,-99
3579980,主力操纵是必然的也是必须的,-99
432139,帝龙文化:关于2017年半年度募集资金年度存放与,-99
1487989,破位放量下跌，后事如何，就是跌[大笑],-99
2217839,明天出业绩今天不涨业绩不好,-99
142564,不见兔子不撒鹰,-99
3716417,吉林高速现在起步将涨到5.38元，我指路明灯说的,-99
1456780,截至6月底，公司信托资产规模达3563.73亿元，同,-99
1879847,傻傻的老庄，现在浮筹也没了，还有那么多人为你,-99
310315,比特币在被一再打压下疯狂生长,-99
269978,9.1直播震荡期间还有哪些有望连续大涨？,-99
347836,我就不走，你它吗有种就不拉,-99
1437799,趋势价值你不要装比了，国家产业政策你有资格讨,-99
2253603,多余的不解释，坐等主力发红包，点到为止，送给,-99
3871410,广汇能源：业绩3倍增长，一带一路，机构强推,-99
1747277,2222手会撤或者自己吃完,-99
1113640,布依今天在11.80元左右又买入600318,-99
2933255,"600836,明天关注",-99
3168394,真的到了密的平仓线了 所以才有今天的表现 今天,-99
91573,大惊喜增持通知！今年航运每吨20涨到现在每吨45,-99
5148393,确实是个问题股，奇了怪，为啥股价就不敢拉升呢,-99
5110614,年底钱紧。,-99
2784196,南方航空。,-99
1014392,大家还好么,-99
4785620,严重低估超级抗跌！方大化工军工芯片龙头,-99
161542,感觉小黄正趁大盘的热活劲在出货,-99
